protein_row_id,structure_unique_sequence_id,TED_n_residues,TED_n_high,TED_n_medium,TED_n_low,TED_n_consensus,TED_high_domains,TED_medium_domains,TED_low_domains,TED_searchable_domain_count,TED_searchable_high_domain_count,TED_searchable_medium_domain_count,TED_domains_with_cath_hit_count,TED_domains_without_cath_hit_count,TED_domain_hit_coverage,TED_mean_novelty_l2_topk,TED_max_novelty_l2_topk,TED_best_top1_target,TED_best_top1_cosine,TED_best_cath_domain_id,TED_best_cath_class_code,TED_best_cath_class_name,TED_best_cath_architecture_code,TED_best_cath_architecture_name,TED_best_cath_topology_code,TED_best_cath_topology_name,TED_best_cath_superfamily_code,TED_best_cath_superfamily_name,TED_top_hit_targets_all,TED_top_hit_superfamilies_all,TED_top_hit_topologies_all,TED_best_domain_id,TED_best_domain_confidence,TED_best_domain_ranges,TED_best_domain_novelty_l2_topk,TED_best_domain_top1_target,TED_best_domain_top1_cosine,TED_best_domain_cath_superfamily_code,TED_best_domain_cath_superfamily_name,TED_domain_summary_compact
2150,SEQ_6ABDC49895C7,406.0,0.0,1.0,2.0,1.0,na,3-202,"3-123,124-205",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1725_obody_SEQ_6ABDC49895C7_PDB_exact__M001|medium|3-202|||
2151,SEQ_481FC4DF6296,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,38.251839,38.251839,dompdb/3rnqA00,0.975279,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1726_obody_SEQ_481FC4DF6296_local_exact_prediction__H001,high,3-113,38.251839,dompdb/3rnqA00,0.975279,2.60.40.10,Immunoglobulins,R1726_obody_SEQ_481FC4DF6296_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|38.251839
2152,SEQ_FEC05D782AE6,120.0,1.0,0.0,0.0,1.0,3-102_112-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.217438,39.217438,dompdb/3rnqA00,0.962567,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1727_obody_SEQ_FEC05D782AE6_local_exact_prediction__H001,high,"3-102,112-119",39.217438,dompdb/3rnqA00,0.962567,2.60.40.10,Immunoglobulins,"R1727_obody_SEQ_FEC05D782AE6_local_exact_prediction__H001|high|3-102,112-119|dompdb/3rnqA00|2.60.40.10|39.217438"
2153,SEQ_194BA690B998,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.100811,39.100811,dompdb/3rnqA00,0.972022,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1728_obody_SEQ_194BA690B998_local_exact_prediction__H001,high,3-113,39.100811,dompdb/3rnqA00,0.972022,2.60.40.10,Immunoglobulins,R1728_obody_SEQ_194BA690B998_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|39.100811
2154,SEQ_BBB1EE4894B9,115.0,1.0,0.0,0.0,1.0,3-114,na,na,1.0,1.0,0.0,1.0,0.0,1.0,37.479881,37.479881,dompdb/3rnqA00,0.976737,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1729_obody_SEQ_BBB1EE4894B9_local_exact_prediction__H001,high,3-114,37.479881,dompdb/3rnqA00,0.976737,2.60.40.10,Immunoglobulins,R1729_obody_SEQ_BBB1EE4894B9_local_exact_prediction__H001|high|3-114|dompdb/3rnqA00|2.60.40.10|37.479881
2155,SEQ_DD6BED4BCAFE,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.393318,36.393318,dompdb/3rnqA00,0.977751,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1730_obody_SEQ_DD6BED4BCAFE_local_exact_prediction__H001,high,3-119,36.393318,dompdb/3rnqA00,0.977751,2.60.40.10,Immunoglobulins,R1730_obody_SEQ_DD6BED4BCAFE_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.393318
2156,SEQ_EE0F3BC4D4A8,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.179062,36.179062,dompdb/3rnqA00,0.981766,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1731_obody_SEQ_EE0F3BC4D4A8_local_exact_prediction__H001,high,3-119,36.179062,dompdb/3rnqA00,0.981766,2.60.40.10,Immunoglobulins,R1731_obody_SEQ_EE0F3BC4D4A8_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.179062
2157,SEQ_98EBE001DAB6,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.969616,36.969616,dompdb/3rnqA00,0.976516,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1732_obody_SEQ_98EBE001DAB6_local_exact_prediction__H001,high,3-119,36.969616,dompdb/3rnqA00,0.976516,2.60.40.10,Immunoglobulins,R1732_obody_SEQ_98EBE001DAB6_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.969616
2158,SEQ_B94F4768D929,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.135845,36.135845,dompdb/3rnqA00,0.978843,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1733_obody_SEQ_B94F4768D929_local_exact_prediction__H001,high,3-119,36.135845,dompdb/3rnqA00,0.978843,2.60.40.10,Immunoglobulins,R1733_obody_SEQ_B94F4768D929_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.135845
2159,SEQ_A661DC43EE86,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.285107,36.285107,dompdb/3rnqA00,0.98024,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1734_obody_SEQ_A661DC43EE86_local_exact_prediction__H001,high,3-119,36.285107,dompdb/3rnqA00,0.98024,2.60.40.10,Immunoglobulins,R1734_obody_SEQ_A661DC43EE86_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.285107
2160,SEQ_BB32CFA0D18C,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.337669,36.337669,dompdb/3rnqA00,0.980378,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1735_obody_SEQ_BB32CFA0D18C_local_exact_prediction__H001,high,3-119,36.337669,dompdb/3rnqA00,0.980378,2.60.40.10,Immunoglobulins,R1735_obody_SEQ_BB32CFA0D18C_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.337669
2161,SEQ_0FF043C80B9A,120.0,1.0,0.0,0.0,1.0,3-102_112-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,38.652744,38.652744,dompdb/3rnqA00,0.963933,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1736_obody_SEQ_0FF043C80B9A_local_exact_prediction__H001,high,"3-102,112-119",38.652744,dompdb/3rnqA00,0.963933,2.60.40.10,Immunoglobulins,"R1736_obody_SEQ_0FF043C80B9A_local_exact_prediction__H001|high|3-102,112-119|dompdb/3rnqA00|2.60.40.10|38.652744"
2162,SEQ_F24F5A37EAB3,120.0,1.0,0.0,0.0,1.0,3-103_110-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,38.953259,38.953259,dompdb/3rnqA00,0.971545,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1737_obody_SEQ_F24F5A37EAB3_local_exact_prediction__H001,high,"3-103,110-119",38.953259,dompdb/3rnqA00,0.971545,2.60.40.10,Immunoglobulins,"R1737_obody_SEQ_F24F5A37EAB3_local_exact_prediction__H001|high|3-103,110-119|dompdb/3rnqA00|2.60.40.10|38.953259"
2163,SEQ_813750FBCDBD,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.479969,36.479969,dompdb/3rnqA00,0.979939,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1738_obody_SEQ_813750FBCDBD_local_exact_prediction__H001,high,3-119,36.479969,dompdb/3rnqA00,0.979939,2.60.40.10,Immunoglobulins,R1738_obody_SEQ_813750FBCDBD_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.479969
2164,SEQ_753007E6D5FB,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.484215,36.484215,dompdb/3rnqA00,0.978268,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1739_obody_SEQ_753007E6D5FB_local_exact_prediction__H001,high,3-119,36.484215,dompdb/3rnqA00,0.978268,2.60.40.10,Immunoglobulins,R1739_obody_SEQ_753007E6D5FB_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.484215
2165,SEQ_0D1086CE3145,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.423035,36.423035,dompdb/3rnqA00,0.979662,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1740_obody_SEQ_0D1086CE3145_local_exact_prediction__H001,high,3-119,36.423035,dompdb/3rnqA00,0.979662,2.60.40.10,Immunoglobulins,R1740_obody_SEQ_0D1086CE3145_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.423035
2166,SEQ_C4D04B24515A,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.198738,36.198738,dompdb/3rnqA00,0.979579,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1741_obody_SEQ_C4D04B24515A_local_exact_prediction__H001,high,3-119,36.198738,dompdb/3rnqA00,0.979579,2.60.40.10,Immunoglobulins,R1741_obody_SEQ_C4D04B24515A_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.198738
2167,SEQ_11E6475E2180,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,38.394016,38.394016,dompdb/3rnqA00,0.975313,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1742_obody_SEQ_11E6475E2180_local_exact_prediction__H001,high,3-113,38.394016,dompdb/3rnqA00,0.975313,2.60.40.10,Immunoglobulins,R1742_obody_SEQ_11E6475E2180_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|38.394016
2168,SEQ_E84DC0012050,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.156284,39.156284,dompdb/3rnqA00,0.970917,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1743_obody_SEQ_E84DC0012050_local_exact_prediction__H001,high,3-113,39.156284,dompdb/3rnqA00,0.970917,2.60.40.10,Immunoglobulins,R1743_obody_SEQ_E84DC0012050_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|39.156284
2169,SEQ_C75B07FCF384,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.000301,36.000301,dompdb/3rnqA00,0.980385,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1744_obody_SEQ_C75B07FCF384_local_exact_prediction__H001,high,3-119,36.000301,dompdb/3rnqA00,0.980385,2.60.40.10,Immunoglobulins,R1744_obody_SEQ_C75B07FCF384_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.000301
2170,SEQ_8CD7346AB2C0,660.0,0.0,0.0,5.0,0.0,na,na,"2-115,6-523,101-115_122-235_258-309_316-654,122-192_344-424_520-654,193-235_258-309_316-343_425-519",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,SEQ_BAC67A621E81,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,37.140884,37.140884,dompdb/3rnqA00,0.977541,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1746_obody_SEQ_BAC67A621E81_local_exact_prediction__H001,high,3-119,37.140884,dompdb/3rnqA00,0.977541,2.60.40.10,Immunoglobulins,R1746_obody_SEQ_BAC67A621E81_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|37.140884
2172,SEQ_0A8C2E128ED2,114.0,1.0,0.0,0.0,1.0,3-100,na,na,1.0,1.0,0.0,1.0,0.0,1.0,42.568325,42.568325,dompdb/3rnqA00,0.855535,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1747_obody_SEQ_0A8C2E128ED2_local_exact_prediction__H001,high,3-100,42.568325,dompdb/3rnqA00,0.855535,2.60.40.10,Immunoglobulins,R1747_obody_SEQ_0A8C2E128ED2_local_exact_prediction__H001|high|3-100|dompdb/3rnqA00|2.60.40.10|42.568325
2173,SEQ_9AC66982DC77,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.149708,36.149708,dompdb/3rnqA00,0.97874,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1748_obody_SEQ_9AC66982DC77_local_exact_prediction__H001,high,3-119,36.149708,dompdb/3rnqA00,0.97874,2.60.40.10,Immunoglobulins,R1748_obody_SEQ_9AC66982DC77_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.149708
2174,SEQ_6D0A61E737DE,458.0,0.0,1.0,2.0,1.0,na,334-458,"2-122,6-193",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1749_obody_SEQ_6D0A61E737DE_PDB_exact__M001|medium|334-458|||
2175,SEQ_C899CD991CD6,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,35.832359,35.832359,dompdb/3rnqA00,0.980851,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1750_obody_SEQ_C899CD991CD6_local_exact_prediction__H001,high,3-119,35.832359,dompdb/3rnqA00,0.980851,2.60.40.10,Immunoglobulins,R1750_obody_SEQ_C899CD991CD6_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|35.832359
2176,SEQ_CF7639FF0F8D,119.0,1.0,0.0,0.0,1.0,3-118,na,na,1.0,1.0,0.0,1.0,0.0,1.0,35.495411,35.495411,dompdb/3rnqA00,0.984032,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1751_obody_SEQ_CF7639FF0F8D_local_exact_prediction__H001,high,3-118,35.495411,dompdb/3rnqA00,0.984032,2.60.40.10,Immunoglobulins,R1751_obody_SEQ_CF7639FF0F8D_local_exact_prediction__H001|high|3-118|dompdb/3rnqA00|2.60.40.10|35.495411
2177,SEQ_36B75D4D16DF,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.776489,36.776489,dompdb/3rnqA00,0.978929,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1752_obody_SEQ_36B75D4D16DF_local_exact_prediction__H001,high,3-119,36.776489,dompdb/3rnqA00,0.978929,2.60.40.10,Immunoglobulins,R1752_obody_SEQ_36B75D4D16DF_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|36.776489
2178,SEQ_954F398D7B9B,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.974815,39.974815,dompdb/3rnqA00,0.967435,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1753_obody_SEQ_954F398D7B9B_local_exact_prediction__H001,high,3-113,39.974815,dompdb/3rnqA00,0.967435,2.60.40.10,Immunoglobulins,R1753_obody_SEQ_954F398D7B9B_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|39.974815
2179,SEQ_572BBB972EFA,3414.0,0.0,0.0,14.0,0.0,na,na,"2-232,3-120,126-144_166-173_187-246_264-325,241-429,326-331_531-593,332-530,437-502,505-577,594-621_642-677_690-711,602-918,712-720_1067-1148,721-828_866-960_1014-1066,857-865_961-1013,919-1001",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,SEQ_BC0BA87FEE45,123.0,1.0,0.0,0.0,1.0,4-100,na,na,1.0,1.0,0.0,1.0,0.0,1.0,41.511124,41.511124,dompdb/3rnqA00,0.877392,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1755_obody_SEQ_BC0BA87FEE45_local_exact_prediction__H001,high,4-100,41.511124,dompdb/3rnqA00,0.877392,2.60.40.10,Immunoglobulins,R1755_obody_SEQ_BC0BA87FEE45_local_exact_prediction__H001|high|4-100|dompdb/3rnqA00|2.60.40.10|41.511124
2181,SEQ_6335AD7633EF,373.0,1.0,0.0,0.0,1.0,3-17_19-96_98-117,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.037659,36.037659,dompdb/3rnqA00,0.959859,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1756_obody_SEQ_6335AD7633EF_PDB_exact__H001,high,"3-17,19-96,98-117",36.037659,dompdb/3rnqA00,0.959859,2.60.40.10,Immunoglobulins,"R1756_obody_SEQ_6335AD7633EF_PDB_exact__H001|high|3-17,19-96,98-117|dompdb/3rnqA00|2.60.40.10|36.037659"
2182,SEQ_644F5D6FCF43,625.0,0.0,1.0,2.0,1.0,na,335-527,"2-118,21-192",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1757_obody_SEQ_644F5D6FCF43_PDB_exact__M001|medium|335-527|||
2183,SEQ_1F7375A11C83,121.0,1.0,0.0,0.0,1.0,3-120,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.902534,36.902534,dompdb/3rnqA00,0.976513,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1758_obody_SEQ_1F7375A11C83_local_exact_prediction__H001,high,3-120,36.902534,dompdb/3rnqA00,0.976513,2.60.40.10,Immunoglobulins,R1758_obody_SEQ_1F7375A11C83_local_exact_prediction__H001|high|3-120|dompdb/3rnqA00|2.60.40.10|36.902534
2184,SEQ_D62D7B56F4F8,122.0,1.0,0.0,0.0,1.0,3-120,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.844509,36.844509,dompdb/3rnqA00,0.977043,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1759_obody_SEQ_D62D7B56F4F8_local_exact_prediction__H001,high,3-120,36.844509,dompdb/3rnqA00,0.977043,2.60.40.10,Immunoglobulins,R1759_obody_SEQ_D62D7B56F4F8_local_exact_prediction__H001|high|3-120|dompdb/3rnqA00|2.60.40.10|36.844509
2185,SEQ_DD5E453570F5,120.0,1.0,0.0,0.0,1.0,3-119,na,na,1.0,1.0,0.0,1.0,0.0,1.0,35.970215,35.970215,dompdb/3rnqA00,0.980102,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1760_obody_SEQ_DD5E453570F5_local_exact_prediction__H001,high,3-119,35.970215,dompdb/3rnqA00,0.980102,2.60.40.10,Immunoglobulins,R1760_obody_SEQ_DD5E453570F5_local_exact_prediction__H001|high|3-119|dompdb/3rnqA00|2.60.40.10|35.970215
2186,SEQ_89B53366423E,114.0,1.0,0.0,0.0,1.0,3-113,na,na,1.0,1.0,0.0,1.0,0.0,1.0,38.241547,38.241547,dompdb/3rnqA00,0.975255,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1761_obody_SEQ_89B53366423E_local_exact_prediction__H001,high,3-113,38.241547,dompdb/3rnqA00,0.975255,2.60.40.10,Immunoglobulins,R1761_obody_SEQ_89B53366423E_local_exact_prediction__H001|high|3-113|dompdb/3rnqA00|2.60.40.10|38.241547
2187,SEQ_14EE4810D0BC,126.0,1.0,0.0,0.0,1.0,3-124,na,na,1.0,1.0,0.0,1.0,0.0,1.0,45.077461,45.077461,dompdb/3rnqA00,0.924897,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1762_obody_SEQ_14EE4810D0BC_local_exact_prediction__H001,high,3-124,45.077461,dompdb/3rnqA00,0.924897,2.60.40.10,Immunoglobulins,R1762_obody_SEQ_14EE4810D0BC_local_exact_prediction__H001|high|3-124|dompdb/3rnqA00|2.60.40.10|45.077461
2188,SEQ_2F19CF097061,127.0,1.0,0.0,0.0,1.0,3-125,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.135441,43.135441,dompdb/3rnqA00,0.931071,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1763_obody_SEQ_2F19CF097061_local_exact_prediction__H001,high,3-125,43.135441,dompdb/3rnqA00,0.931071,2.60.40.10,Immunoglobulins,R1763_obody_SEQ_2F19CF097061_local_exact_prediction__H001|high|3-125|dompdb/3rnqA00|2.60.40.10|43.135441
2189,SEQ_A92B904BDC6B,127.0,1.0,0.0,0.0,1.0,3-125,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.626339,43.626339,dompdb/4y88A00,0.930862,4y88A00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/4y88A00,2.60.40.10,2.60.40,R1764_obody_SEQ_A92B904BDC6B_local_exact_prediction__H001,high,3-125,43.626339,dompdb/4y88A00,0.930862,2.60.40.10,Immunoglobulins,R1764_obody_SEQ_A92B904BDC6B_local_exact_prediction__H001|high|3-125|dompdb/4y88A00|2.60.40.10|43.626339
2190,SEQ_D34F54C2E1F6,125.0,1.0,0.0,0.0,1.0,3-102,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.587086,43.587086,dompdb/3rnqA00,0.847994,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1765_obody_SEQ_D34F54C2E1F6_local_exact_prediction__H001,high,3-102,43.587086,dompdb/3rnqA00,0.847994,2.60.40.10,Immunoglobulins,R1765_obody_SEQ_D34F54C2E1F6_local_exact_prediction__H001|high|3-102|dompdb/3rnqA00|2.60.40.10|43.587086
2191,SEQ_9CC5D9C3F524,268.0,0.0,1.0,0.0,1.0,na,5-120,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1766_obody_SEQ_9CC5D9C3F524_PDB_exact__M001|medium|5-120|||
2192,SEQ_FDF0EB56112D,125.0,1.0,0.0,0.0,1.0,3-101,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.217316,43.217316,dompdb/3rnqA00,0.85282,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1767_obody_SEQ_FDF0EB56112D_local_exact_prediction__H001,high,3-101,43.217316,dompdb/3rnqA00,0.85282,2.60.40.10,Immunoglobulins,R1767_obody_SEQ_FDF0EB56112D_local_exact_prediction__H001|high|3-101|dompdb/3rnqA00|2.60.40.10|43.217316
2193,SEQ_73A68C73260F,127.0,1.0,0.0,0.0,1.0,3-125,na,na,1.0,1.0,0.0,1.0,0.0,1.0,43.382202,43.382202,dompdb/3rnqA00,0.933417,3rnqA00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3rnqA00,2.60.40.10,2.60.40,R1768_obody_SEQ_73A68C73260F_local_exact_prediction__H001,high,3-125,43.382202,dompdb/3rnqA00,0.933417,2.60.40.10,Immunoglobulins,R1768_obody_SEQ_73A68C73260F_local_exact_prediction__H001|high|3-125|dompdb/3rnqA00|2.60.40.10|43.382202
