protein_row_id,structure_unique_sequence_id,foldseek_status,foldseek_target,foldseek_evalue,foldseek_bits,foldseek_alntmscore,foldseek_qtmscore,foldseek_ttmscore,foldseek_lddt,foldseek_prob,foldseek_fident,foldseek_alnlen,foldseek_qcov,foldseek_tcov,foldseek_avg_tm,foldseek_confidence
2304,SEQ_E0FD465FCD72,hit,8pk3-assembly1_I,1.088e-14,642.0,0.9991,0.9991,0.9991,0.9994,1.0,1.0,87.0,1.0,1.0,0.9991,high
2305,SEQ_8A15155577F9,hit,3e4z-assembly2_B,0.0,8065.0,0.9985,0.9974,0.9985,0.9952,1.0,0.996,953.0,1.0,0.999,0.99795,high
2319,SEQ_EDA02708F257,hit,2n8f-assembly1_A,1.053e-16,650.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,high
2320,SEQ_DD994728E2DE,no_hit,,,,,,,,,,,,,,no_hit
2322,SEQ_4DFDE1C019D0,hit,3hgz-assembly1_A,0.0,8075.0,0.9996,0.9996,0.9923,0.9977,1.0,0.994,956.0,1.0,0.998,0.99595,high
2323,SEQ_596190FC9248,hit,1axh-assembly1_A,1.577e-07,314.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,high
2325,SEQ_FE36E3653E64,hit,6ibl-assembly1_A,2.59e-36,2017.0,0.9982,0.9948,0.7294,0.9927,1.0,1.0,290.0,0.997,0.73,0.8621,high
2326,SEQ_0BF607134B7A,hit,1mpb-assembly1_A,2.623e-73,2970.0,0.9955,0.9927,0.982,0.9844,1.0,0.997,365.0,0.997,0.986,0.98735,high
2327,SEQ_E697D42B9F58,hit,2ocf-assembly1_A,1.0320000000000001e-36,1773.0,1.0,1.0,1.0,1.0,1.0,1.0,233.0,1.0,1.0,1.0,high
2328,SEQ_A345B06DD9AA,hit,2lv9-assembly1_A,6.839e-18,640.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,high
2329,SEQ_7C086D962507,hit,3q0y-assembly2_C,1.431e-25,1144.0,0.9753,0.9687,0.9687,0.949,1.0,1.0,146.0,0.993,0.993,0.9687,high
2330,SEQ_5970B26A7222,hit,6bqo-assembly2_B-2,1.585e-18,912.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,high
2331,SEQ_60C293903050,hit,5kvm-assembly1_A,1.086e-76,3280.0,1.0,1.0,1.0,1.0,1.0,1.0,355.0,1.0,1.0,1.0,high
2332,SEQ_159684BF2544,hit,5n7e-assembly1_B,3.5730000000000004e-26,1342.0,1.0,1.0,1.0,1.0,1.0,1.0,186.0,1.0,1.0,1.0,high
2333,SEQ_259DF549436A,hit,5oc7-assembly1_C,7.819e-13,598.0,0.9481,0.8912,0.9481,0.906,1.0,0.867,98.0,1.0,0.989,0.91965,high
2334,SEQ_E24C45DBB9DC,hit,6bqo-assembly1_A,8.998e-17,797.0,0.9883,0.9883,0.9883,0.9789,1.0,1.0,126.0,1.0,1.0,0.9883,high
2336,SEQ_E74695AA2DDF,hit,3e4z-assembly2_B,0.0,8065.0,0.9985,0.9974,0.9985,0.9952,1.0,0.996,953.0,1.0,0.999,0.99795,high
2337,SEQ_CA50655242E2,hit,1xj1-assembly1_A,1.624e-08,387.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,1.0,1.0,high
2338,SEQ_763E0AB9BD56,hit,1la4-assembly1_A,4.911e-07,297.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
2339,SEQ_1296C05FA5FC,no_hit,,,,,,,,,,,,,,no_hit
2340,SEQ_E0FE6C275712,hit,1knt-assembly1_A,9.369e-12,487.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,high
2344,SEQ_496B17143498,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
2345,SEQ_74CFA9D0C71F,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
2346,SEQ_336F8F190F33,hit,4u30-assembly1_X,9.672e-11,450.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,high
2347,SEQ_73C634364DCF,hit,1orx-assembly1_A,0.0008867,186.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,high
2348,SEQ_E416D789DD17,hit,1dtx-assembly1_A,6.153e-06,237.0,0.9084,0.8269,0.8795,0.8461,1.0,0.385,57.0,0.905,0.949,0.8532,high
2349,SEQ_C7026D25EBC9,hit,1dtx-assembly1_A,2.917e-06,245.0,0.9076,0.8262,0.8787,0.845,1.0,0.385,57.0,0.905,0.949,0.85245,high
2351,SEQ_D7BE338F5190,hit,1zwu-assembly1_A,0.002696,133.0,0.8192,0.8192,0.7996,0.8621,1.0,0.758,29.0,1.0,0.967,0.8094,high
2352,SEQ_8E1AC4744898,hit,2lo9-assembly1_A,7.65e-05,168.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,high
2353,SEQ_D7E2182DEF3A,hit,2mld-assembly1_A,7.801e-05,170.0,0.8074,0.8074,0.7903,0.8337,1.0,0.918,37.0,1.0,1.0,0.79885,high
2354,SEQ_F1689E76A313,hit,2c4b-assembly2_B,1.354e-30,1271.0,1.0,1.0,1.0,1.0,1.0,1.0,142.0,1.0,1.0,1.0,high
2355,SEQ_95114C4FEE02,hit,4cj2-assembly2_D,4.84e-10,398.0,0.9839,0.9839,0.9839,0.979,1.0,1.0,62.0,1.0,1.0,0.9839,high
2356,SEQ_40A6A53B7014,hit,4cj1-assembly1_B,2.914e-11,517.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,high
2357,SEQ_36FCF8B9D0BC,hit,4cj0-assembly1_B,5.391e-11,481.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,high
2358,SEQ_18365E887B7F,hit,1cw5-assembly1_A,7.208e-08,300.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,1.0,1.0,high
2359,SEQ_E2DA1C6990F4,hit,5m95-assembly2_C,4.395e-44,2221.0,0.9405,0.9268,0.9405,0.8781,1.0,1.0,395.0,0.985,1.0,0.93365,high
2360,SEQ_E43D51ABAE5E,hit,8rw9-assembly1_A,8.23e-19,816.0,0.9593,0.9593,0.8989,0.9304,1.0,0.731,123.0,1.0,0.984,0.9291,high
2361,SEQ_5FC37F5DD30A,hit,6c9w-assembly1_A,7.539e-49,3060.0,1.0,1.0,1.0,1.0,1.0,1.0,396.0,1.0,1.0,1.0,high
2362,SEQ_E9F8984F94DE,hit,9g5z-assembly1_D,4.704e-19,843.0,0.983,0.9582,0.983,0.9312,1.0,0.834,115.0,0.983,1.0,0.9706,high
2363,SEQ_E78D5A1F49FA,hit,6jri-assembly2_H,3.791e-18,760.0,0.9414,0.8908,0.9414,0.8666,1.0,0.692,127.0,1.0,1.0,0.9161,high
2364,SEQ_876601D889FC,hit,7vfb-assembly1_B,2.038e-18,779.0,0.9464,0.9464,0.8914,0.8753,1.0,0.755,127.0,1.0,0.955,0.9189,high
2365,SEQ_9DFF8EE39F13,hit,1aap-assembly1_A,1.934e-09,378.0,0.9616,0.9134,0.945,0.915,1.0,0.872,55.0,0.948,0.982,0.9292,high
2366,SEQ_B70D0050A195,hit,1aap-assembly1_A,1.121e-06,236.0,0.8413,0.8413,0.8279,0.8054,1.0,0.839,56.0,0.964,1.0,0.8346,high
2367,SEQ_90F4FC547D86,hit,1brc-assembly1_I,2.472e-09,378.0,0.9705,0.9214,0.9536,0.9213,1.0,0.872,55.0,0.948,0.982,0.9375,high
2368,SEQ_54569C53567D,hit,1aap-assembly1_A,5.876e-09,330.0,0.8996,0.8702,0.8847,0.8656,1.0,0.909,55.0,0.947,0.982,0.87745,high
2369,SEQ_A44C0A9A7B84,hit,1aap-assembly1_A,1.057e-09,386.0,0.9626,0.9143,0.946,0.9158,1.0,0.909,55.0,0.948,0.982,0.93015,high
2370,SEQ_79331A030E1A,hit,1aap-assembly1_A,6.67e-10,391.0,0.9619,0.9136,0.9452,0.9109,1.0,0.945,55.0,0.948,0.982,0.9294,high
2371,SEQ_D1FAD35F06CC,hit,1aap-assembly1_A,1.003e-10,454.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,high
2372,SEQ_07029C614CC0,hit,1aap-assembly1_A,1.003e-10,454.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,high
2373,SEQ_31173C9AEF13,hit,1zjd-assembly1_B,1.096e-09,381.0,0.9593,0.9271,0.943,0.9257,1.0,0.875,56.0,0.966,0.982,0.93505,high
2374,SEQ_C79DACDFF3B2,hit,1acw-assembly1_A,0.007677,96.0,0.6473,0.6473,0.6473,0.7328,0.999,0.724,29.0,1.0,1.0,0.6473,medium
2375,SEQ_193E26E55FD3,hit,3qwq-assembly1_B,1.429e-11,508.0,0.871,0.8627,0.871,0.8483,1.0,0.742,101.0,0.98,0.97,0.86685,high
2376,SEQ_D49CC10EFC68,hit,5mtj-assembly1_B,5.44e-12,515.0,0.9033,0.8608,0.9033,0.827,1.0,0.764,102.0,1.0,1.0,0.88205,high
2377,SEQ_68B014FAF562,hit,3qht-assembly2_D,1.763e-11,491.0,0.9045,0.8608,0.9045,0.8376,1.0,0.742,97.0,0.99,1.0,0.88265,high
2378,SEQ_6F2FF8398079,hit,5oc7-assembly1_C,1.041e-12,531.0,0.8856,0.8502,0.8856,0.8384,1.0,0.757,95.0,0.99,0.967,0.8679,high
2379,SEQ_D7402AAD47B3,hit,5oc7-assembly1_C,5.921e-12,527.0,0.9084,0.8631,0.9084,0.875,1.0,0.729,96.0,0.99,0.967,0.88575,high
2380,SEQ_AF90135291BB,hit,5mtj-assembly1_B,4.149e-13,596.0,0.9349,0.9349,0.9349,0.9142,1.0,0.773,97.0,1.0,1.0,0.9349,high
2381,SEQ_FDDA3CEAE96D,hit,5oc7-assembly1_C,5.796e-12,540.0,0.9191,0.9191,0.9191,0.9008,1.0,0.793,92.0,0.989,0.967,0.9191,high
2382,SEQ_E919995DC0F6,hit,5oc7-assembly1_C,1.476e-12,557.0,0.912,0.9024,0.912,0.8859,1.0,0.804,92.0,0.989,0.967,0.9072,high
2383,SEQ_614C1ECADDEF,hit,4je4-assembly1_B,2.771e-12,530.0,0.9,0.9,0.8908,0.8443,1.0,0.787,94.0,0.989,1.0,0.8954,high
2384,SEQ_9C02C24F169F,hit,5oc7-assembly1_C,1.817e-12,562.0,0.9288,0.9191,0.9288,0.9083,1.0,0.782,92.0,0.989,0.967,0.92395,high
2385,SEQ_70D1AA01FB1B,hit,5oc7-assembly1_C,4.241e-13,606.0,0.9568,0.9465,0.9365,0.932,1.0,0.844,90.0,0.989,0.967,0.9415,high
2386,SEQ_305ED8E0E088,hit,6sm5-assembly1_B,5.911e-13,564.0,0.9395,0.8922,0.9395,0.8669,1.0,0.812,96.0,1.0,1.0,0.91585,high
2387,SEQ_BD72275995DB,hit,7t0r-assembly1_G,6.954e-12,537.0,0.9467,0.9367,0.927,0.8816,1.0,0.681,91.0,0.989,0.968,0.93185,high
2388,SEQ_E7863757A5FD,hit,6sm5-assembly1_B,1.481e-12,543.0,0.9177,0.8987,0.9177,0.8609,1.0,0.787,94.0,1.0,1.0,0.9082,high
2389,SEQ_979975C89B07,hit,8ezg-assembly1_B,8.061e-12,540.0,0.9417,0.9126,0.9417,0.902,1.0,0.774,93.0,0.989,1.0,0.92715,high
2390,SEQ_668F2E3064B0,hit,5oc7-assembly1_C,7.32e-12,549.0,0.9103,0.9008,0.9103,0.8843,1.0,0.784,93.0,0.989,0.967,0.90555,high
2391,SEQ_88D9AE535036,hit,4je4-assembly1_B,6.257e-13,581.0,0.9473,0.9282,0.9473,0.884,1.0,0.829,94.0,0.989,1.0,0.93775,high
2392,SEQ_A7B436650152,hit,5oc7-assembly1_C,2.346e-12,556.0,0.9413,0.9312,0.9214,0.9035,1.0,0.8,90.0,0.989,0.967,0.9263,high
2393,SEQ_8379433E37D3,hit,4je4-assembly1_B,7.49e-13,577.0,0.9519,0.9326,0.9519,0.8861,1.0,0.829,94.0,0.989,1.0,0.94225,high
2394,SEQ_216ECC7C0BE7,hit,5oc7-assembly1_C,4.807e-13,603.0,0.9542,0.944,0.9339,0.9308,1.0,0.822,90.0,0.989,0.967,0.93895,high
2395,SEQ_E58FDF482892,hit,5oc7-assembly1_C,7.62e-13,591.0,0.9462,0.9361,0.9262,0.9124,1.0,0.811,90.0,0.989,0.967,0.93115,high
2396,SEQ_25189BF0CAA6,hit,5mtj-assembly1_B,5.337e-14,655.0,0.9676,0.9676,0.9676,0.9475,1.0,0.822,96.0,1.0,1.0,0.9676,high
2397,SEQ_FCFC36F563FF,hit,5mtj-assembly1_B,5.91e-13,593.0,0.9477,0.9477,0.9285,0.9094,1.0,0.822,96.0,1.0,1.0,0.9381,high
2398,SEQ_1F2E8383AF87,hit,5mtj-assembly1_B,8.953e-13,588.0,0.9537,0.9537,0.944,0.9099,1.0,0.812,96.0,1.0,1.0,0.94885,high
2399,SEQ_AF8B5C3C7046,hit,5mtj-assembly1_B,5.029e-13,596.0,0.9461,0.9461,0.9269,0.9104,1.0,0.812,96.0,1.0,1.0,0.9365,high
2400,SEQ_FB4512E3750F,hit,5mtj-assembly1_B,3.914e-13,584.0,0.9387,0.9387,0.9198,0.8842,1.0,0.822,96.0,1.0,1.0,0.92925,high
2401,SEQ_CCDE4B12340C,hit,5mtj-assembly1_B,5.924e-13,593.0,0.9476,0.9476,0.9283,0.9127,1.0,0.812,96.0,1.0,1.0,0.93795,high
2406,SEQ_7A968DE5EE89,hit,5mtj-assembly1_B,4.302e-13,607.0,0.9639,0.9639,0.9542,0.9407,1.0,0.822,96.0,1.0,1.0,0.95905,high
2407,SEQ_4C581C735D66,hit,5mtj-assembly1_B,1.071e-12,582.0,0.9471,0.9471,0.928,0.8971,1.0,0.812,96.0,1.0,1.0,0.93755,high
2408,SEQ_0BE08EDEB74A,hit,5ecj-assembly2_F,5.71e-13,591.0,0.9515,0.9417,0.9515,0.9019,1.0,0.797,94.0,1.0,1.0,0.9466,high
2409,SEQ_9B1D4DCB49FC,hit,5mtj-assembly1_B,4.526e-13,597.0,0.9473,0.9473,0.9281,0.9112,1.0,0.812,96.0,1.0,1.0,0.9377,high
2410,SEQ_2371FF190E59,hit,5mtj-assembly1_B,5.475e-13,593.0,0.9428,0.9428,0.9237,0.9136,1.0,0.822,96.0,1.0,1.0,0.93325,high
2411,SEQ_3F7E486B05BB,hit,5mtj-assembly1_B,4.941e-13,596.0,0.9436,0.9436,0.9244,0.9126,1.0,0.812,96.0,1.0,1.0,0.934,high
2412,SEQ_EC3038D9A2AD,hit,5mtj-assembly1_B,5.717e-13,591.0,0.9406,0.9406,0.9215,0.904,1.0,0.822,96.0,1.0,1.0,0.93105,high
2413,SEQ_D829522EE6CE,hit,5ecj-assembly2_F,1.545e-12,578.0,0.952,0.9422,0.952,0.9055,1.0,0.808,94.0,1.0,1.0,0.9471,high
2414,SEQ_E91A162C795B,hit,5mtj-assembly1_B,9.611e-13,582.0,0.9417,0.9417,0.9226,0.9012,1.0,0.822,96.0,1.0,1.0,0.93215,high
2415,SEQ_3983C9C9221B,hit,5mtj-assembly1_B,6.998e-13,587.0,0.9423,0.9423,0.9231,0.9016,1.0,0.812,96.0,1.0,1.0,0.9327,high
2416,SEQ_C7646A9528D4,hit,6naj-assembly1_A,0.0,8506.0,0.9992,0.9992,0.9992,0.9951,1.0,1.0,920.0,1.0,1.0,0.9992,high
2417,SEQ_E62CDC0FD132,hit,5ecj-assembly2_F,3.476e-13,610.0,0.9664,0.9564,0.9664,0.9146,1.0,0.861,94.0,1.0,1.0,0.9614,high
2418,SEQ_A45B05CF0E93,hit,5oc7-assembly1_C,5.801e-13,593.0,0.9528,0.9425,0.9325,0.9148,1.0,0.811,90.0,0.989,0.967,0.9375,high
2419,SEQ_4A3288BEF4B4,hit,5oc7-assembly1_C,1.41e-12,568.0,0.944,0.934,0.9242,0.9007,1.0,0.788,90.0,0.989,0.967,0.9291,high
2420,SEQ_80F9E8A9461E,hit,5oc7-assembly1_C,1.853e-12,566.0,0.9457,0.9356,0.9258,0.9038,1.0,0.8,90.0,0.989,0.967,0.9307,high
2421,SEQ_883B06962EE3,hit,5oc7-assembly1_C,9.883e-13,587.0,0.9475,0.9374,0.9178,0.9047,1.0,0.797,89.0,0.989,0.967,0.9276,high
2422,SEQ_BB5E79B4CDEB,hit,5oc7-assembly1_C,4.015e-13,611.0,0.9759,0.9653,0.9448,0.9333,1.0,0.797,89.0,0.989,0.967,0.95505,high
2423,SEQ_40CD7CAF9C11,hit,5oc7-assembly1_C,2.52e-12,560.0,0.9431,0.9331,0.9234,0.8967,1.0,0.788,90.0,0.989,0.967,0.92825,high
2424,SEQ_DC277CFF6EA9,hit,5oc7-assembly1_C,2.737e-12,551.0,0.9304,0.9205,0.9015,0.8859,1.0,0.786,89.0,0.989,0.967,0.911,high
2425,SEQ_36F4FBC730D6,hit,5oc7-assembly1_C,3.519e-13,605.0,0.9701,0.9596,0.9393,0.9286,1.0,0.797,89.0,0.989,0.967,0.94945,high
2426,SEQ_AFB81BFDEF1F,hit,5mtj-assembly1_B,9.28e-13,556.0,0.9173,0.9173,0.8711,0.8538,1.0,0.781,96.0,1.0,1.0,0.8942,high
2427,SEQ_2BA4A85BB9C0,hit,5mtj-assembly1_B,5.456e-12,524.0,0.9332,0.8808,0.9332,0.8489,1.0,0.735,102.0,1.0,1.0,0.907,high
2428,SEQ_DE0C332A8726,hit,5oc7-assembly1_C,4.614e-13,602.0,0.9593,0.949,0.9389,0.9214,1.0,0.8,90.0,0.989,0.967,0.94395,high
2429,SEQ_4E54D5B465E8,hit,5oc7-assembly1_C,4.38e-13,604.0,0.9596,0.9493,0.9392,0.9198,1.0,0.788,90.0,0.989,0.967,0.94425,high
2430,SEQ_167EDC627867,hit,5oc7-assembly1_C,2.581e-12,540.0,0.9199,0.9009,0.9199,0.8807,1.0,0.763,93.0,0.989,0.967,0.9104,high
2431,SEQ_CD5E8EA03DA1,hit,5oc7-assembly1_C,2.781e-12,540.0,0.9069,0.8883,0.9069,0.8673,1.0,0.784,93.0,0.989,0.967,0.8976,high
2432,SEQ_F0BA120B4594,hit,6zzd-assembly2_C,2.772e-12,530.0,0.9116,0.9116,0.8435,0.8656,1.0,0.787,94.0,1.0,0.912,0.87755,high
2433,SEQ_EC2712DA813D,hit,5oc7-assembly1_C,9.43e-13,514.0,0.8636,0.7963,0.8636,0.847,1.0,0.728,103.0,0.99,0.967,0.82995,high
2434,SEQ_A3AE97DBC7E4,hit,3qht-assembly2_D,3.857e-12,530.0,0.9259,0.9074,0.9259,0.8721,1.0,0.755,94.0,0.989,1.0,0.91665,high
2435,SEQ_8C8C02D02BFC,hit,5oc7-assembly1_C,1.606e-12,523.0,0.8806,0.8539,0.8806,0.8521,1.0,0.718,96.0,0.989,0.967,0.86725,high
2436,SEQ_34FEC2FA6127,hit,5oc7-assembly1_C,8.91e-12,523.0,0.9256,0.9158,0.9063,0.873,1.0,0.777,90.0,0.989,0.967,0.91105,high
2437,SEQ_D7CD748FC31E,hit,5oc7-assembly1_C,1.038e-11,521.0,0.9321,0.9223,0.9127,0.8805,1.0,0.777,90.0,0.989,0.967,0.9175,high
2438,SEQ_C25C7B552641,hit,6zzd-assembly1_D,5.242e-13,551.0,0.9127,0.9127,0.9037,0.8534,1.0,0.736,95.0,1.0,0.969,0.9082,high
2439,SEQ_ED1362A81DCE,hit,5oc7-assembly1_C,7.261e-13,554.0,0.8982,0.8704,0.8982,0.8707,1.0,0.768,95.0,0.989,0.967,0.8843,high
2440,SEQ_8ECA7B6173DF,hit,3rzw-assembly2_B,1.36e-11,520.0,0.9438,0.8866,0.9438,0.8728,1.0,0.755,94.0,0.989,1.0,0.9152,high
2441,SEQ_6B32ED7CA835,hit,5oc7-assembly1_C,2.558e-12,523.0,0.8901,0.8629,0.8901,0.8593,1.0,0.778,95.0,0.989,0.967,0.8765,high
2442,SEQ_F3F5FF18D304,hit,5oc7-assembly1_C,1.48e-12,574.0,0.9594,0.9491,0.939,0.9232,1.0,0.777,90.0,0.989,0.967,0.94405,high
2443,SEQ_FABD33B710BB,hit,9cqi-assembly1_B,3.743e-11,489.0,0.888,0.888,0.7934,0.8713,1.0,0.724,98.0,1.0,0.925,0.8407,high
2444,SEQ_AC3CB3320561,hit,5oc7-assembly1_C,8.437e-13,565.0,0.9122,0.8932,0.9122,0.8939,1.0,0.741,93.0,0.989,0.967,0.9027,high
2445,SEQ_0A7C997FCCFF,hit,9cqi-assembly1_B,3.113e-11,511.0,0.9332,0.9332,0.7974,0.8875,1.0,0.734,98.0,1.0,0.925,0.8653,high
2446,SEQ_22FBCC51B7C6,hit,5oc7-assembly1_C,6.333e-11,474.0,0.8957,0.8957,0.8957,0.8376,1.0,0.706,92.0,0.989,0.967,0.8957,high
2447,SEQ_CE9EB7144139,hit,5oc7-assembly1_C,2.095e-10,430.0,0.8751,0.7182,0.8751,0.816,1.0,0.566,113.0,0.991,0.967,0.79665,high
2448,SEQ_7230774D9449,hit,5oc7-assembly1_C,1.136e-10,506.0,0.9328,0.9328,0.9132,0.8823,1.0,0.722,90.0,0.989,0.967,0.923,high
2449,SEQ_4EF06E0B7685,hit,5mtj-assembly1_B,1.318e-12,596.0,0.9711,0.9711,0.9514,0.9407,1.0,0.833,96.0,1.0,1.0,0.96125,high
2450,SEQ_6ABFDBC7FAFC,hit,7nwl-assembly1_C,3.756e-13,577.0,0.939,0.9113,0.2493,0.8389,1.0,0.989,94.0,0.969,0.255,0.5803,medium
2452,SEQ_22C968113954,hit,4glv-assembly3_F,2.306e-18,855.0,0.9971,0.9971,0.9971,0.9935,1.0,1.0,106.0,1.0,1.0,0.9971,high
2453,SEQ_905544FC9331,hit,6bqo-assembly1_C,3.338e-14,590.0,0.9006,0.9006,0.9006,0.8312,1.0,0.957,95.0,0.989,1.0,0.9006,high
2454,SEQ_FE102D461733,hit,2obg-assembly1_A-2,7.859e-13,554.0,0.9073,0.8981,0.1943,0.8609,1.0,0.849,93.0,0.989,0.201,0.5462,medium
2455,SEQ_040DD4290898,hit,6ux8-assembly1_A,3.3100000000000003e-22,1080.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,1.0,1.0,1.0,high
2456,SEQ_10041B51055E,hit,5oc7-assembly1_C,5.724e-13,576.0,0.9246,0.9149,0.9149,0.8818,1.0,0.824,91.0,0.989,0.967,0.9149,high
2457,SEQ_2FA4194D5AB0,hit,6d0n-assembly1_C,1.14e-11,494.0,0.929,0.8738,0.929,0.8202,1.0,0.789,95.0,0.99,1.0,0.9014,high
2458,SEQ_2DF00A30C236,hit,5oc7-assembly1_C,4.467e-12,515.0,0.9123,0.8756,0.9123,0.8614,1.0,0.768,95.0,0.99,0.967,0.89395,high
2459,SEQ_0079AF6801A3,hit,5oc7-assembly1_C,4.852e-13,576.0,0.9275,0.9083,0.9275,0.8976,1.0,0.795,93.0,0.989,0.967,0.9179,high
2460,SEQ_70B98E0DB744,hit,8tgy-assembly2_D,7.045e-15,676.0,0.9778,0.9562,0.9778,0.9483,1.0,0.977,89.0,1.0,1.0,0.967,high
2461,SEQ_9C649E2E9783,hit,5oc7-assembly1_C,2.376e-13,630.0,0.979,0.9683,0.9476,0.9454,1.0,0.82,89.0,0.989,0.967,0.95795,high
2462,SEQ_B5B7535C3F63,hit,5oc7-assembly1_C,3.594e-13,623.0,0.9834,0.9726,0.9518,0.9544,1.0,0.82,89.0,0.989,0.967,0.9622,high
2463,SEQ_5FCFCD808414,hit,3rzw-assembly2_B,2.609e-13,609.0,0.9634,0.9529,0.9634,0.9162,1.0,0.921,89.0,0.989,1.0,0.95815,high
2464,SEQ_F1E31F02123C,hit,3qht-assembly2_D,2.063e-12,515.0,0.8846,0.8419,0.8846,0.82,1.0,0.824,97.0,0.99,1.0,0.86325,high
2465,SEQ_2BE8A1D27C12,hit,5oc7-assembly1_C,3.267e-13,583.0,0.9195,0.91,0.9195,0.8833,1.0,0.836,92.0,0.989,0.967,0.91475,high
2466,SEQ_8B336D580B2E,hit,5oc7-assembly1_C,9.142e-13,598.0,0.9657,0.9553,0.9351,0.9238,1.0,0.82,89.0,0.989,0.967,0.9452,high
2467,SEQ_0C529D0794F1,hit,5mtj-assembly1_B,3.83e-12,558.0,0.9418,0.9418,0.9137,0.8983,1.0,0.791,96.0,1.0,1.0,0.92775,high
2468,SEQ_51A205C3B9D0,hit,5ecj-assembly2_F,2.051e-12,516.0,0.9039,0.8861,0.9039,0.8006,1.0,0.842,95.0,1.0,1.0,0.895,high
2469,SEQ_492150FC44AC,hit,6zzd-assembly1_D,8.886e-13,518.0,0.8907,0.8817,0.8477,0.8049,1.0,0.846,91.0,0.989,0.948,0.8647,high
2470,SEQ_F3121A57B91C,hit,5oc7-assembly1_C,1.865e-12,572.0,0.9665,0.9455,0.9155,0.9073,1.0,0.839,87.0,0.978,0.946,0.9305,high
2471,SEQ_B105A39801BC,hit,5mtj-assembly1_B,3.057e-13,618.0,0.9629,0.9629,0.9433,0.9473,1.0,0.833,96.0,1.0,1.0,0.9531,high
2472,SEQ_2E0C086D1824,hit,5ecj-assembly2_F,1.824e-12,521.0,0.9096,0.9096,0.9003,0.8187,1.0,0.849,93.0,1.0,1.0,0.90495,high
2473,SEQ_79C4A29F2014,hit,5oc7-assembly1_C,2.689e-12,567.0,0.9596,0.9493,0.9392,0.9148,1.0,0.811,90.0,0.989,0.967,0.94425,high
2474,SEQ_E9E9BB383F0C,hit,5oc7-assembly1_C,1.631e-12,578.0,0.9521,0.9419,0.9319,0.9121,1.0,0.822,90.0,0.989,0.967,0.9369,high
2475,SEQ_BD8E55C259EF,hit,5mtj-assembly1_B,4.482e-12,538.0,0.9081,0.9081,0.8989,0.8692,1.0,0.787,99.0,1.0,1.0,0.9035,high
2476,SEQ_80AC6CC8EA69,hit,5ecj-assembly2_F,1.181e-13,586.0,0.9053,0.8779,0.9053,0.8529,1.0,0.843,96.0,1.0,1.0,0.8916,high
2477,SEQ_12BCD4EA6B3A,hit,5mtj-assembly1_B,2.022e-13,606.0,0.9322,0.9322,0.9322,0.9093,1.0,0.855,97.0,1.0,1.0,0.9322,high
2478,SEQ_9586F6E24742,hit,4je4-assembly1_B,1.257e-12,543.0,0.9094,0.8738,0.9094,0.8431,1.0,0.793,97.0,0.99,1.0,0.8916,high
2479,SEQ_FE58DE1FFCC3,hit,5oc7-assembly1_C,1.349e-12,574.0,0.9532,0.943,0.9331,0.9125,1.0,0.833,90.0,0.989,0.967,0.93805,high
2480,SEQ_962823A75F82,hit,5oc7-assembly1_C,1.706e-12,572.0,0.9523,0.9421,0.9321,0.9091,1.0,0.833,90.0,0.989,0.967,0.9371,high
2481,SEQ_8D966DC1012D,hit,5mtj-assembly1_B,1.435e-12,588.0,0.9619,0.9619,0.9327,0.9291,1.0,0.833,96.0,1.0,1.0,0.9473,high
2482,SEQ_00643245CCDD,hit,5mtj-assembly1_B,9.407e-14,621.0,0.9483,0.9483,0.9483,0.9219,1.0,0.843,96.0,1.0,1.0,0.9483,high
2483,SEQ_FE79332060EB,hit,5mtj-assembly1_B,1.175e-12,576.0,0.9561,0.9561,0.9465,0.8995,1.0,0.802,96.0,1.0,1.0,0.9513,high
2484,SEQ_53CAAB9241F2,hit,5oc7-assembly1_C,5.98e-12,536.0,0.9271,0.9172,0.898,0.8852,1.0,0.797,89.0,0.989,0.967,0.9076,high
