protein_row_id,structure_unique_sequence_id,PLMSearch_query_original,PLMSearch_query_normalized,PLMSearch_hit_count,PLMSearch_top1_target,PLMSearch_top1_score,PLMSearch_top1_confidence_level,PLMSearch_top2_target,PLMSearch_top3_target,PLMSearch_top4_target,PLMSearch_top5_target,PLMSearch_top6_target,PLMSearch_top7_target,PLMSearch_top8_target,PLMSearch_top9_target,PLMSearch_top10_target,PLMSearch_top11_target,PLMSearch_top12_target,PLMSearch_top13_target,PLMSearch_top14_target,PLMSearch_top15_target,PLMSearch_top16_target,PLMSearch_top17_target,PLMSearch_top18_target,PLMSearch_top19_target,PLMSearch_top20_target
2135,SEQ_17979E357BAA,R1710_obody_SEQ_17979E357BAA|obody|Nanobody anti-GFP cAbGFP4-1-0-1,R1710_obody_SEQ_17979E357BAA|obody|Nanobody_anti-GFP_cAbGFP4-1-0-1,20,P01803,0.9969000220298767,high,P01800,P01802,P01797,P01796,P01798,P01801,P01799,P01795,P01811,P83907,P01823,P01644,P01645,P01647,P01648,P01652,P01653,P01651,P04940
2136,SEQ_5DF9BB8679FD,R1711_obody_SEQ_5DF9BB8679FD|obody|Nanobody anti-SARS-CoV-2 clone H11CH4,R1711_obody_SEQ_5DF9BB8679FD|obody|Nanobody_anti-SARS-CoV-2_clone_H11CH4,20,P01795,0.9972000122070312,high,P01803,P01805,P01797,P01799,P01800,P01801,P01802,P01796,P01811,P19180,P20957,P01798,P20956,P01819,P01823,P18529,P83907,P01644,P01645
2137,SEQ_3476A43EA9D4,R1712_obody_SEQ_3476A43EA9D4|obody|Nanobody anti-SARS-CoV-2 clone H11-D4,R1712_obody_SEQ_3476A43EA9D4|obody|Nanobody_anti-SARS-CoV-2_clone_H11-D4,20,P01795,0.9973000288009644,high,P01797,P01803,P01805,P01799,P01801,P01796,P01800,P01802,P01811,P01798,P19180,P20957,P03982,P18529,P20956,P83907,P01644,P01645,P01647
2138,SEQ_45E82E415AE7,R1713_obody_SEQ_45E82E415AE7|obody|Nanobody anti-TM287/288 Sb_TM1,R1713_obody_SEQ_45E82E415AE7|obody|Nanobody_anti-TM287_288_Sb_TM1,20,P01800,0.9973999857902527,high,P01796,P01801,P01802,P01803,P01797,P01798,P01799,P01811,P01795,P03982,P01805,P19180,P83907,P01823,P01644,P01645,P01647,P04940,P01648
2139,SEQ_3317D22B1969,R1714_obody_SEQ_3317D22B1969|obody|Nanobody anti-TM287/288 clone 6,R1714_obody_SEQ_3317D22B1969|obody|Nanobody_anti-TM287_288_clone_6,20,P01802,0.9975000023841858,high,P01803,P01801,P01796,P01797,P01800,P01798,P01799,P01795,P01811,P19180,P03982,P01805,P18529,P01823,P20956,P83907,P01644,P01645,P01647
2140,SEQ_71C45AA0CE18,R1715_obody_SEQ_71C45AA0CE18|obody|Nanobody anti-TM287/288 clone 3,R1715_obody_SEQ_71C45AA0CE18|obody|Nanobody_anti-TM287_288_clone_3,20,P01797,0.9972000122070312,high,P01801,P01796,P01802,P01803,P01800,P01798,P01799,P01811,P01795,P19180,P18529,P03982,P18530,P83907,P01823,P01644,P01645,P01647,P01648
2141,SEQ_B3E41003C4B7,R1716_obody_SEQ_B3E41003C4B7|obody|Nanobody anti-SARS-CoV-2 clone 16,R1716_obody_SEQ_B3E41003C4B7|obody|Nanobody_anti-SARS-CoV-2_clone_16,20,P01800,0.9970999956130981,high,P01802,P01803,P01801,P01796,P01797,P01795,P01798,P01799,P01811,P01805,P03982,P19180,P20956,P18529,P20957,P83907,P01823,P01644,P01645
2142,SEQ_B275D8DF6331,R1717_obody_SEQ_B275D8DF6331|obody|Nanobody anti-TGP clone 92,R1717_obody_SEQ_B275D8DF6331|obody|Nanobody_anti-TGP_clone_92,20,P01796,0.9973999857902527,high,P01797,P01801,P01802,P01803,P01798,P01799,P01800,P01811,P01795,P19180,P18529,P03982,P01823,P18530,P01805,P83907,P01644,P01645,P01647
2143,SEQ_29469D859757,R1718_obody_SEQ_29469D859757|obody|Nanobody anti-TM287/288 clone 10,R1718_obody_SEQ_29469D859757|obody|Nanobody_anti-TM287_288_clone_10,20,P01803,0.9972000122070312,high,P01797,P01800,P01802,P01796,P01801,P01795,P01798,P01799,P01811,P19180,P01805,P03982,P18529,P18530,P20957,P83907,P01823,P01644,P01645
2144,SEQ_158063DB5B8C,R1719_obody_SEQ_158063DB5B8C|obody|Nanobody anti-TM287/288 clone 19,R1719_obody_SEQ_158063DB5B8C|obody|Nanobody_anti-TM287_288_clone_19,20,P01797,0.9976000189781189,high,P01796,P01799,P01800,P01802,P01803,P01798,P01801,P01811,P01795,P19180,P03982,P01805,P18529,P18530,P20957,P83907,P01823,P01644,P01645
2145,SEQ_E9E84184DA11,R1720_obody_SEQ_E9E84184DA11|obody|Nanobody anti-TM287/288 clone 23,R1720_obody_SEQ_E9E84184DA11|obody|Nanobody_anti-TM287_288_clone_23,20,P01797,0.9973999857902527,high,P01799,P01801,P01796,P01798,P01800,P01802,P01803,P01811,P01795,P19180,P18529,P18530,P01805,P03982,P01806,P20957,P18526,P83907,P01823
2146,SEQ_9951F6941678,R1721_obody_SEQ_9951F6941678|obody|Nanobody anti-TM287/288 clone 5,R1721_obody_SEQ_9951F6941678|obody|Nanobody_anti-TM287_288_clone_5,20,P01802,0.9975000023841858,high,P01803,P01800,P01796,P01797,P01798,P01799,P01801,P01811,P01795,P19180,P03982,P01805,P18529,P83907,P01823,P01644,P01645,P01647,P01648
2147,SEQ_10203F37C260,R1722_obody_SEQ_10203F37C260|obody|Nanobody anti-SLC29A1 clone 1,R1722_obody_SEQ_10203F37C260|obody|Nanobody_anti-SLC29A1_clone_1,20,P01803,0.9976999759674072,high,P01800,P01802,P01796,P01797,P01798,P01801,P01799,P01811,P01795,P19180,P03982,P18529,P01805,P83907,P01823,P01644,P01645,P01647,P01648
2148,SEQ_F25B15E320FD,R1723_obody_SEQ_F25B15E320FD|obody|Nanobody anti-TGP clone 44,R1723_obody_SEQ_F25B15E320FD|obody|Nanobody_anti-TGP_clone_44,20,P01802,0.996999979019165,high,P01803,P01796,P01801,P01797,P01800,P01798,P01799,P01811,P01795,P19180,P03982,P18529,P83907,P01823,P01644,P01645,P01647,P01648,P01825
2149,SEQ_A898D214EC62,R1724_obody_SEQ_A898D214EC62|obody|Nanobody anti-TM287/288 clone 25,R1724_obody_SEQ_A898D214EC62|obody|Nanobody_anti-TM287_288_clone_25,20,P01797,0.9972000122070312,high,P01796,P01802,P01798,P01800,P01803,P01799,P01801,P01811,P01795,P19180,P18529,P03982,P83907,P01823,P01644,P01645,P01647,P01648,P01652
2150,SEQ_6ABDC49895C7,R1725_obody_SEQ_6ABDC49895C7|obody|Nanobody anti-KDELR2 clone 37,R1725_obody_SEQ_6ABDC49895C7|obody|Nanobody_anti-KDELR2_clone_37,20,P01797,0.9969000220298767,high,P01799,P01802,P01803,P01796,P01798,P01800,P01811,P01795,P01801,P19180,P18529,P03982,P83907,P01823,P01644,P01645,P01647,P01648,P04940
2151,SEQ_481FC4DF6296,R1726_obody_SEQ_481FC4DF6296|obody|Nanobody anti-TGP clone 66,R1726_obody_SEQ_481FC4DF6296|obody|Nanobody_anti-TGP_clone_66,20,P01800,0.9973999857902527,high,P01801,P01802,P01803,P01796,P01798,P01797,P01799,P01811,P01795,P19180,P03982,P18529,P01823,P01813,P01805,P18530,P83907,P01644,P01645
2152,SEQ_FEC05D782AE6,R1727_obody_SEQ_FEC05D782AE6|obody|Nanobody anti-GlyT1 clone 5,R1727_obody_SEQ_FEC05D782AE6|obody|Nanobody_anti-GlyT1_clone_5,20,P01797,0.9972000122070312,high,P01796,P01799,P01802,P01803,P01795,P01801,P01798,P01800,P01811,P19180,P03982,P01805,P18529,P01813,P83907,P01823,P01644,P01645,P01647
2153,SEQ_194BA690B998,R1728_obody_SEQ_194BA690B998|obody|Nanobody anti-TM287/288 clone 4,R1728_obody_SEQ_194BA690B998|obody|Nanobody_anti-TM287_288_clone_4,20,P01796,0.9976000189781189,high,P01797,P01800,P01801,P01811,P01798,P01799,P01802,P01803,P01795,P18529,P19180,P03982,P18530,P01805,P83907,P01823,P01644,P01645,P01647
2154,SEQ_BBB1EE4894B9,R1729_obody_SEQ_BBB1EE4894B9|obody|Nanobody anti-TGP Anti-TGP clone 68,R1729_obody_SEQ_BBB1EE4894B9|obody|Nanobody_anti-TGP_Anti-TGP_clone_68,20,P01802,0.9965999722480774,high,P01801,P01803,P01800,P01796,P01797,P01795,P01798,P01799,P03982,P01811,P19180,P01805,P83907,P01823,P01644,P01645,P01647,P01648,P04940
2155,SEQ_DD6BED4BCAFE,R1730_obody_SEQ_DD6BED4BCAFE|obody|Nanobody anti-TM287/288 clone 12,R1730_obody_SEQ_DD6BED4BCAFE|obody|Nanobody_anti-TM287_288_clone_12,20,P01797,0.9972000122070312,high,P01799,P01801,P01811,P01796,P01803,P01798,P01802,P01795,P01800,P19180,P18529,P18530,P01805,P18526,P01806,P18525,P20957,P03982,P18524
2156,SEQ_EE0F3BC4D4A8,R1731_obody_SEQ_EE0F3BC4D4A8|obody|Nanobody anti-TM287/288 clone 16,R1731_obody_SEQ_EE0F3BC4D4A8|obody|Nanobody_anti-TM287_288_clone_16,20,P01797,0.9973000288009644,high,P01803,P01796,P01799,P01801,P01802,P01811,P01795,P01798,P01800,P19180,P01805,P18529,P18530,P03982,P20957,P01806,P83907,P01823,P01644
2157,SEQ_98EBE001DAB6,R1732_obody_SEQ_98EBE001DAB6|obody|Nanobody anti-TM287/288 clone 11,R1732_obody_SEQ_98EBE001DAB6|obody|Nanobody_anti-TM287_288_clone_11,20,P01797,0.9973999857902527,high,P01799,P01796,P01801,P01795,P01803,P01811,P01798,P01800,P01802,P19180,P01805,P03982,P18529,P18530,P01813,P20957,P83907,P01823,P01644
2158,SEQ_B94F4768D929,R1733_obody_SEQ_B94F4768D929|obody|Nanobody anti-TM287/288 clone 15,R1733_obody_SEQ_B94F4768D929|obody|Nanobody_anti-TM287_288_clone_15,20,P01795,0.9973000288009644,high,P01797,P01811,P01799,P01803,P01796,P01801,P01798,P01800,P01802,P19180,P18529,P01805,P18530,P20957,P03982,P01806,P01823,P18526,P20956
2159,SEQ_A661DC43EE86,R1734_obody_SEQ_A661DC43EE86|obody|Nanobody anti-TM287/288 clone 9,R1734_obody_SEQ_A661DC43EE86|obody|Nanobody_anti-TM287_288_clone_9,20,P01797,0.9973999857902527,high,P01796,P01799,P01801,P01802,P01803,P01798,P01800,P01811,P01795,P19180,P18529,P01805,P03982,P18530,P01806,P83907,P01823,P01644,P01645
2160,SEQ_BB32CFA0D18C,R1735_obody_SEQ_BB32CFA0D18C|obody|Nanobody anti-TM287/288 clone 27,R1735_obody_SEQ_BB32CFA0D18C|obody|Nanobody_anti-TM287_288_clone_27,20,P01797,0.9973999857902527,high,P01801,P01796,P01799,P01803,P01798,P01800,P01802,P01811,P01795,P19180,P18529,P01805,P03982,P18530,P83907,P01823,P01644,P01645,P04940
2161,SEQ_0FF043C80B9A,R1736_obody_SEQ_0FF043C80B9A|obody|Nanobody anti-TM287/288 clone 24,R1736_obody_SEQ_0FF043C80B9A|obody|Nanobody_anti-TM287_288_clone_24,20,P01797,0.9972000122070312,high,P01811,P01799,P01796,P01801,P01795,P01800,P01803,P19180,P01798,P01802,P03982,P18529,P01805,P18530,P20957,P01813,P01806,P83907,P01823
2162,SEQ_F24F5A37EAB3,R1737_obody_SEQ_F24F5A37EAB3|obody|Nanobody anti-TM287/288 clone 8,R1737_obody_SEQ_F24F5A37EAB3|obody|Nanobody_anti-TM287_288_clone_8,20,P01797,0.9970999956130981,high,P01799,P01796,P01801,P01811,P01798,P01802,P01803,P19180,P01795,P01800,P18529,P03982,P18530,P01805,P01813,P18526,P18525,P83907,P01823
2163,SEQ_813750FBCDBD,R1738_obody_SEQ_813750FBCDBD|obody|Nanobody anti-TM287/288 clone 20,R1738_obody_SEQ_813750FBCDBD|obody|Nanobody_anti-TM287_288_clone_20,20,P01797,0.9973000288009644,high,P01796,P01799,P01801,P01803,P01811,P01800,P01795,P01798,P01802,P19180,P01805,P18529,P18530,P03982,P20957,P01806,P83907,P01823,P01644
2164,SEQ_753007E6D5FB,R1739_obody_SEQ_753007E6D5FB|obody|Nanobody anti-TM287/288 clone 13,R1739_obody_SEQ_753007E6D5FB|obody|Nanobody_anti-TM287_288_clone_13,20,P01797,0.9973000288009644,high,P01799,P01796,P01801,P01803,P01811,P01795,P01798,P01800,P01802,P19180,P18529,P18530,P01805,P01806,P03982,P18526,P20957,P18525,P18524
2165,SEQ_0D1086CE3145,R1740_obody_SEQ_0D1086CE3145|obody|Nanobody anti-GlyT1 clone 6,R1740_obody_SEQ_0D1086CE3145|obody|Nanobody_anti-GlyT1_clone_6,20,P01797,0.9966999888420105,high,P01801,P01796,P01799,P01802,P01803,P01811,P01795,P19180,P01798,P01800,P18529,P18530,P01805,P18526,P83907,P01823,P01644,P01825,P01645
2166,SEQ_C4D04B24515A,R1741_obody_SEQ_C4D04B24515A|obody|Nanobody anti-TM287/288 clone 14,R1741_obody_SEQ_C4D04B24515A|obody|Nanobody_anti-TM287_288_clone_14,20,P01797,0.9973000288009644,high,P01796,P01802,P01798,P01799,P01803,P01800,P01801,P01811,P01795,P19180,P18529,P01805,P01806,P18530,P03982,P83907,P01823,P01644,P01645
2167,SEQ_11E6475E2180,R1742_obody_SEQ_11E6475E2180|obody|Nanobody anti-GlyT1 clone 3,R1742_obody_SEQ_11E6475E2180|obody|Nanobody_anti-GlyT1_clone_3,20,P01802,0.9970999956130981,high,P01803,P01796,P01797,P01801,P01798,P01800,P01799,P01811,P01795,P03982,P19180,P83907,P01823,P01644,P01645,P01647,P01648,P01652,P01653
2168,SEQ_E84DC0012050,R1743_obody_SEQ_E84DC0012050|obody|Nanobody anti-TM287/288 Sb_TM2,R1743_obody_SEQ_E84DC0012050|obody|Nanobody_anti-TM287_288_Sb_TM2,20,P01800,0.9973000288009644,high,P01802,P01796,P01801,P01797,P01803,P01798,P01799,P01811,P01795,P19180,P03982,P18529,P83907,P01823,P01644,P01645,P01647,P01648,P01652
2169,SEQ_C75B07FCF384,R1744_obody_SEQ_C75B07FCF384|obody|Nanobody anti-TM287/288 clone 29,R1744_obody_SEQ_C75B07FCF384|obody|Nanobody_anti-TM287_288_clone_29,20,P01797,0.9972000122070312,high,P01796,P01800,P01801,P01802,P01803,P01795,P01799,P01798,P01811,P19180,P01805,P03982,P18529,P18530,P83907,P01823,P01644,P01645,P01647
2170,SEQ_8CD7346AB2C0,R1745_obody_SEQ_8CD7346AB2C0|obody|Nanobody anti-GlyT1 clone 7,R1745_obody_SEQ_8CD7346AB2C0|obody|Nanobody_anti-GlyT1_clone_7,20,P01811,0.9966999888420105,high,P01797,P01796,P01799,P01801,P01803,P01795,P01800,P01802,P01798,P19180,P18529,P18530,P01805,P83907,P01823,P01644,P04940,P01645,P01825
2171,SEQ_BAC67A621E81,R1746_obody_SEQ_BAC67A621E81|obody|Nanobody anti-TM287/288 clone 18,R1746_obody_SEQ_BAC67A621E81|obody|Nanobody_anti-TM287_288_clone_18,20,P01795,0.996999979019165,high,P01797,P01803,P01811,P01796,P01799,P01800,P01801,P01802,P01798,P19180,P01805,P18529,P18530,P01806,P20957,P01822,P01823,P03982,P83907
2172,SEQ_0A8C2E128ED2,R1747_obody_SEQ_0A8C2E128ED2|obody|Nanobody anti-GlyT1 clone 2,R1747_obody_SEQ_0A8C2E128ED2|obody|Nanobody_anti-GlyT1_clone_2,20,P01802,0.9977999925613403,high,P01796,P01797,P01803,P01798,P01800,P01801,P01799,P01811,P01795,P03982,P19180,P18529,P01805,P01813,P18530,P01823,P83907,P01644,P01645
2173,SEQ_9AC66982DC77,R1748_obody_SEQ_9AC66982DC77|obody|Nanobody anti-TM287/288 clone 28,R1748_obody_SEQ_9AC66982DC77|obody|Nanobody_anti-TM287_288_clone_28,20,P01797,0.9970999956130981,high,P01799,P01796,P01801,P01802,P01803,P01811,P01795,P01798,P01800,P19180,P18529,P01805,P18530,P01806,P03982,P83907,P01823,P01644,P01645
2174,SEQ_6D0A61E737DE,R1749_obody_SEQ_6D0A61E737DE|obody|Nanobody anti-SARS-CoV-2 clone 45,R1749_obody_SEQ_6D0A61E737DE|obody|Nanobody_anti-SARS-CoV-2_clone_45,20,P01795,0.9968000054359436,high,P01797,P01802,P01803,P01796,P01799,P01798,P01800,P01801,P01811,P19180,P01805,P03982,P18529,P83907,P01823,P01644,P01645,P01647,P01648
2175,SEQ_C899CD991CD6,R1750_obody_SEQ_C899CD991CD6|obody|Nanobody anti-TM287/288 clone 30,R1750_obody_SEQ_C899CD991CD6|obody|Nanobody_anti-TM287_288_clone_30,20,P01797,0.9970999956130981,high,P01796,P01799,P01801,P01811,P01802,P01803,P01795,P01798,P01800,P19180,P18529,P18530,P01805,P03982,P18526,P83907,P01823,P01644,P01825
2176,SEQ_CF7639FF0F8D,R1751_obody_SEQ_CF7639FF0F8D|obody|Nanobody anti-TM287/288 clone 26,R1751_obody_SEQ_CF7639FF0F8D|obody|Nanobody_anti-TM287_288_clone_26,20,P01811,0.9973999857902527,high,P01797,P01799,P01796,P01801,P01803,P01798,P01800,P01802,P01795,P19180,P18529,P18530,P01805,P03982,P18526,P01806,P01813,P20957,P18524
2177,SEQ_36B75D4D16DF,R1752_obody_SEQ_36B75D4D16DF|obody|Nanobody anti-TM287/288 clone 17,R1752_obody_SEQ_36B75D4D16DF|obody|Nanobody_anti-TM287_288_clone_17,20,P01797,0.9968000054359436,high,P01799,P01811,P01796,P01801,P01795,P01798,P01803,P19180,P01802,P01800,P18530,P18529,P01805,P18526,P18525,P01806,P18524,P20957,P83907
2178,SEQ_954F398D7B9B,R1753_obody_SEQ_954F398D7B9B|obody|Nanobody anti-GlyT1 clone 1,R1753_obody_SEQ_954F398D7B9B|obody|Nanobody_anti-GlyT1_clone_1,20,P01802,0.9979000091552734,high,P01803,P01800,P01796,P01797,P01798,P01801,P01799,P01811,P01795,P03982,P19180,P01805,P18529,P01823,P18530,P20956,P83907,P01644,P01645
2179,SEQ_572BBB972EFA,R1754_obody_SEQ_572BBB972EFA|obody|Nanobody anti-SARS-CoV-2 clone 6,R1754_obody_SEQ_572BBB972EFA|obody|Nanobody_anti-SARS-CoV-2_clone_6,20,P01803,0.9957000017166138,high,P01797,P01802,P01796,P01798,P01799,P01801,P01800,P01811,P83907,P01644,P01645,P01647,P01648,P01652,P01823,P01646,P01653,P01651,P04940
2180,SEQ_BC0BA87FEE45,R1755_obody_SEQ_BC0BA87FEE45|obody|Nanobody anti-GFP LaG-5,R1755_obody_SEQ_BC0BA87FEE45|obody|Nanobody_anti-GFP_LaG-5,20,P01795,0.9955999851226807,high,P01803,P01805,P01644,P01645,P01647,P01648,P83907,P01646,P01652,P04940,P01651,P01678,P01653,P01676,P01811,P01650,P01675,P01823,P01799
2181,SEQ_6335AD7633EF,R1756_obody_SEQ_6335AD7633EF|obody|Nanobody anti-SARS-CoV-2 matured clone 6,R1756_obody_SEQ_6335AD7633EF|obody|Nanobody_anti-SARS-CoV-2_matured_clone_6,20,P01797,0.9955000281333923,high,P01803,P01796,P01799,P01802,P01798,P01801,P01811,P01800,P83907,P01644,P01645,P01647,P01648,P01823,P01652,P01646,P01653,P04940,P01651
2182,SEQ_644F5D6FCF43,R1757_obody_SEQ_644F5D6FCF43|obody|Nanobody anti-SARS-CoV-2 clone Nb20,R1757_obody_SEQ_644F5D6FCF43|obody|Nanobody_anti-SARS-CoV-2_clone_Nb20,20,P01795,0.9950000047683716,high,P01802,P01803,P83907,P01644,P01645,P01648,P01647,P01811,P01652,P01823,P01653,P01651,P01650,P01646,P04940,P01678,P01800,P01799,P01676
2183,SEQ_1F7375A11C83,R1758_obody_SEQ_1F7375A11C83|obody|Nanobody anti-TM287/288 clone 21,R1758_obody_SEQ_1F7375A11C83|obody|Nanobody_anti-TM287_288_clone_21,20,P01795,0.9973999857902527,high,P01797,P01796,P01799,P01800,P01803,P01801,P01802,P01811,P01798,P19180,P01805,P03982,P18529,P20957,P18530,P01813,P83907,P01823,P01644
2184,SEQ_D62D7B56F4F8,R1759_obody_SEQ_D62D7B56F4F8|obody|Nanobody anti-SARS-CoV-2 MR17,R1759_obody_SEQ_D62D7B56F4F8|obody|Nanobody_anti-SARS-CoV-2_MR17,20,P01797,0.9961000084877014,high,P01802,P01803,P01798,P01796,P01800,P01801,P01799,P01795,P01811,P83907,P01644,P01823,P01645,P01647,P01652,P01648,P01653,P01651,P01650
2185,SEQ_DD5E453570F5,R1760_obody_SEQ_DD5E453570F5|obody|Nanobody anti-TM287/288 clone 7,R1760_obody_SEQ_DD5E453570F5|obody|Nanobody_anti-TM287_288_clone_7,20,P01797,0.996999979019165,high,P01801,P01799,P01796,P01802,P01803,P01798,P01800,P01811,P19180,P01795,P18529,P18530,P01805,P20957,P01806,P18526,P18525,P01823,P83907
2186,SEQ_89B53366423E,R1761_obody_SEQ_89B53366423E|obody|Nanobody anti-GlyT1 clone 4,R1761_obody_SEQ_89B53366423E|obody|Nanobody_anti-GlyT1_clone_4,20,P01796,0.9975000023841858,high,P01797,P01801,P01798,P01802,P01803,P01799,P01800,P01811,P01795,P19180,P18529,P03982,P01805,P18530,P01823,P83907,P01644,P01645,P01647
2187,SEQ_14EE4810D0BC,R1762_obody_SEQ_14EE4810D0BC|obody|Nanobody anti-Cry1Ac P10,R1762_obody_SEQ_14EE4810D0BC|obody|Nanobody_anti-Cry1Ac_P10,20,P01795,0.9958999752998352,high,P01803,P01797,P01801,P01811,P01796,P01800,P01802,P01799,P01798,P19180,P83907,P01644,P01645,P04940,P01647,P01823,P01678,P01648,P01676
2188,SEQ_2F19CF097061,R1763_obody_SEQ_2F19CF097061|obody|Nanobody anti-AaHII hu2NbAahII10-FERG,R1763_obody_SEQ_2F19CF097061|obody|Nanobody_anti-AaHII_hu2NbAahII10-FERG,20,P01795,0.9955999851226807,high,P01803,P01797,P01811,P83907,P01823,P01644,P01799,P01645,P01648,P01647,P01800,P01652,P01796,P04940,P01678,P01802,P01676,P01653,P01651
2189,SEQ_A92B904BDC6B,R1764_obody_SEQ_A92B904BDC6B|obody|Nanobody anti-AaHII hu3NbAahII10-FERG,R1764_obody_SEQ_A92B904BDC6B|obody|Nanobody_anti-AaHII_hu3NbAahII10-FERG,20,P01795,0.9955999851226807,high,P01797,P01803,P01811,P01801,P01796,P01798,P01799,P01802,P01800,P83907,P01823,P01644,P01645,P01647,P01648,P01652,P04940,P01678,P01676
2190,SEQ_D34F54C2E1F6,R1765_obody_SEQ_D34F54C2E1F6|obody|Nanobody anti-BC2T clone BC2-R106E,R1765_obody_SEQ_D34F54C2E1F6|obody|Nanobody_anti-BC2T_clone_BC2-R106E,20,P01795,0.9962000250816345,high,P01803,P01800,P01802,P01797,P01798,P01805,P01796,P01801,P01811,P20956,P01799,P01822,P20957,P83907,P01644,P01645,P01647,P01823,P01648
2191,SEQ_9CC5D9C3F524,R1766_obody_SEQ_9CC5D9C3F524|obody|Nanobody anti-BC2T clone BC2,R1766_obody_SEQ_9CC5D9C3F524|obody|Nanobody_anti-BC2T_clone_BC2,20,P01795,0.996399998664856,high,P01803,P01800,P01802,P01797,P01805,P01796,P01798,P01801,P01811,P20956,P01799,P01822,P20957,P83907,P01644,P01645,P01647,P01823,P01648
2192,SEQ_FDF0EB56112D,R1767_obody_SEQ_FDF0EB56112D|obody|Nanobody anti-BC2T clone BC2-R106S,R1767_obody_SEQ_FDF0EB56112D|obody|Nanobody_anti-BC2T_clone_BC2-R106S,20,P01795,0.9962999820709229,high,P01803,P01800,P01802,P01797,P01798,P01805,P01811,P20956,P01796,P01801,P01799,P01822,P20957,P83907,P01644,P01645,P01647,P01823,P01648
2193,SEQ_73A68C73260F,R1768_obody_SEQ_73A68C73260F|obody|Nanobody anti-AaHII NbAahII10,R1768_obody_SEQ_73A68C73260F|obody|Nanobody_anti-AaHII_NbAahII10,20,P01795,0.9965000152587891,high,P01803,P01805,P01797,P01800,P01802,P01811,P83907,P01801,P20956,P01796,P01798,P01799,P20957,P01823,P01644,P01645,P01647,P01648,P04940
2194,SEQ_0FA091DDDA92,R1769_obody_SEQ_0FA091DDDA92|obody|Nanobody anti-BCII_beta_lactamase cAbBCII10-0-1-0,R1769_obody_SEQ_0FA091DDDA92|obody|Nanobody_anti-BCII_beta_lactamase_cAbBCII10-0-1-0,20,P83907,0.7720921062754726,high,P01644,P01645,P01647,P01648,P01678,P04940,P01676,P01652,P01651,P01823,P01653,P01675,P01646,P01811,P01694,P01650,P01693,P84750,P01684
2195,SEQ_F68249F8D192,R1770_obody_SEQ_F68249F8D192|obody|Nanobody anti-BCII_beta_lactamase cAbBCII10-0-0-0,R1770_obody_SEQ_F68249F8D192|obody|Nanobody_anti-BCII_beta_lactamase_cAbBCII10-0-0-0,20,P83907,0.780368506157636,high,P01644,P01645,P01647,P01648,P04940,P01678,P01676,P01823,P01652,P01651,P01653,P01811,P01646,P01675,P01650,P01694,P01693,P84750,P01684
2196,SEQ_69A6F5EC6F49,R1771_obody_SEQ_69A6F5EC6F49|obody|Nanobody anti-BCII_beta_lactamase cAbBCII10-0-0-1,R1771_obody_SEQ_69A6F5EC6F49|obody|Nanobody_anti-BCII_beta_lactamase_cAbBCII10-0-0-1,20,P83907,0.7781814788186736,high,P01644,P01645,P01647,P01648,P04940,P01678,P01676,P01652,P01823,P01646,P01653,P01651,P01675,P01650,P01694,P01811,P01693,P84750,P01684
2197,SEQ_693D7AA2DF9B,R1772_obody_SEQ_693D7AA2DF9B|obody|Nanobody anti-BCII_beta_lactamase cAbBCII10-0-1-1,R1772_obody_SEQ_693D7AA2DF9B|obody|Nanobody_anti-BCII_beta_lactamase_cAbBCII10-0-1-1,20,P83907,0.7777056257480623,high,P01644,P01645,P01647,P01648,P04940,P01652,P01678,P01676,P01651,P01653,P01646,P01675,P01823,P01650,P01811,P84750,P01694,P01693,P01684
2198,SEQ_AA17D2CC46F2,R1773_obody_SEQ_AA17D2CC46F2|obody|Nanobody anti-TM287/288 clone 40,R1773_obody_SEQ_AA17D2CC46F2|obody|Nanobody_anti-TM287_288_clone_40,20,P01795,0.9955000281333923,high,P83907,P01644,P01645,P01647,P01648,P01823,P01811,P01652,P04940,P01678,P01676,P01653,P01646,P01651,P01675,P01650,P01799,P01800,P01802
2199,SEQ_E431EECD9D23,R1774_obody_SEQ_E431EECD9D23|obody|Nanobody anti-TM287/288 clone 39,R1774_obody_SEQ_E431EECD9D23|obody|Nanobody_anti-TM287_288_clone_39,20,P01795,0.9954000115394592,high,P01803,P83907,P01644,P01645,P01823,P01647,P01648,P01811,P04940,P01652,P01678,P01676,P01646,P01653,P01651,P01675,P01650,P01799,P01800
2200,SEQ_A3EEE5B4C089,R1775_obody_SEQ_A3EEE5B4C089|obody|Nanobody anti-TM287/288 clone 35,R1775_obody_SEQ_A3EEE5B4C089|obody|Nanobody_anti-TM287_288_clone_35,20,P01795,0.9951000213623047,high,P83907,P01644,P01645,P01647,P01648,P01652,P01811,P01823,P01653,P01651,P04940,P01678,P01676,P01646,P01650,P01675,P01799,P01800,P01802
2201,SEQ_393357BB9636,R1776_obody_SEQ_393357BB9636|obody|Nanobody anti-SARS-CoV-2 clone 68,R1776_obody_SEQ_393357BB9636|obody|Nanobody_anti-SARS-CoV-2_clone_68,20,P01795,0.9961000084877014,high,P20956,P01819,P01805,P83907,P01644,P01823,P01645,P01811,P04940,P01647,P01648,P01678,P01676,P01652,P01675,P01653,P01646,P01651,P01799
