row_index,protein_label,scaffold,canonical_name,selected_structure_type,selected_structure_source_path,selected_structure_bundle_path,structure_locator,structure_best_available_source
1711,R1712_obody_SEQ_3476A43EA9D4,obody,Nanobody anti-SARS-CoV-2 clone H11-D4,PDB_exact,<local_path_removed>/SEQ_3476A43EA9D4_6YZ5_full.pdb,<local_path_removed>/R1712_obody_SEQ_3476A43EA9D4_PDB_exact.pdb,,PDB_exact_experimental
1712,R1713_obody_SEQ_45E82E415AE7,obody,Nanobody anti-TM287/288 Sb_TM1,local_exact_prediction,<local_path_removed>/SEQ_45E82E415AE7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1713_obody_SEQ_45E82E415AE7_local_exact_prediction.pdb,,local_exact_sequence_prediction
1713,R1714_obody_SEQ_3317D22B1969,obody,Nanobody anti-TM287/288 clone 6,local_exact_prediction,<local_path_removed>/SEQ_3317D22B1969_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1714_obody_SEQ_3317D22B1969_local_exact_prediction.pdb,,local_exact_sequence_prediction
1714,R1715_obody_SEQ_71C45AA0CE18,obody,Nanobody anti-TM287/288 clone 3,local_exact_prediction,<local_path_removed>/SEQ_71C45AA0CE18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1715_obody_SEQ_71C45AA0CE18_local_exact_prediction.pdb,,local_exact_sequence_prediction
1715,R1716_obody_SEQ_B3E41003C4B7,obody,Nanobody anti-SARS-CoV-2 clone 16,PDB_exact,<local_path_removed>/SEQ_B3E41003C4B7_7KGK_full.pdb,<local_path_removed>/R1716_obody_SEQ_B3E41003C4B7_PDB_exact.pdb,,PDB_exact_experimental
1716,R1717_obody_SEQ_B275D8DF6331,obody,Nanobody anti-TGP clone 92,PDB_exact,<local_path_removed>/SEQ_B275D8DF6331_7CZ0_full.pdb,<local_path_removed>/R1717_obody_SEQ_B275D8DF6331_PDB_exact.pdb,,PDB_exact_experimental
1717,R1718_obody_SEQ_29469D859757,obody,Nanobody anti-TM287/288 clone 10,local_exact_prediction,<local_path_removed>/SEQ_29469D859757_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1718_obody_SEQ_29469D859757_local_exact_prediction.pdb,,local_exact_sequence_prediction
1718,R1719_obody_SEQ_158063DB5B8C,obody,Nanobody anti-TM287/288 clone 19,local_exact_prediction,<local_path_removed>/SEQ_158063DB5B8C_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1719_obody_SEQ_158063DB5B8C_local_exact_prediction.pdb,,local_exact_sequence_prediction
1719,R1720_obody_SEQ_E9E84184DA11,obody,Nanobody anti-TM287/288 clone 23,local_exact_prediction,<local_path_removed>/SEQ_E9E84184DA11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1720_obody_SEQ_E9E84184DA11_local_exact_prediction.pdb,,local_exact_sequence_prediction
1720,R1721_obody_SEQ_9951F6941678,obody,Nanobody anti-TM287/288 clone 5,local_exact_prediction,<local_path_removed>/SEQ_9951F6941678_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1721_obody_SEQ_9951F6941678_local_exact_prediction.pdb,,local_exact_sequence_prediction
1721,R1722_obody_SEQ_10203F37C260,obody,Nanobody anti-SLC29A1 clone 1,local_exact_prediction,<local_path_removed>/SEQ_10203F37C260_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1722_obody_SEQ_10203F37C260_local_exact_prediction.pdb,,local_exact_sequence_prediction
1722,R1723_obody_SEQ_F25B15E320FD,obody,Nanobody anti-TGP clone 44,PDB_exact,<local_path_removed>/SEQ_F25B15E320FD_6LZ2_full.pdb,<local_path_removed>/R1723_obody_SEQ_F25B15E320FD_PDB_exact.pdb,,PDB_exact_experimental
1723,R1724_obody_SEQ_A898D214EC62,obody,Nanobody anti-TM287/288 clone 25,local_exact_prediction,<local_path_removed>/SEQ_A898D214EC62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1724_obody_SEQ_A898D214EC62_local_exact_prediction.pdb,,local_exact_sequence_prediction
1724,R1725_obody_SEQ_6ABDC49895C7,obody,Nanobody anti-KDELR2 clone 37,PDB_exact,<local_path_removed>/SEQ_6ABDC49895C7_6I6J_full.pdb,<local_path_removed>/R1725_obody_SEQ_6ABDC49895C7_PDB_exact.pdb,,PDB_exact_experimental
1725,R1726_obody_SEQ_481FC4DF6296,obody,Nanobody anti-TGP clone 66,local_exact_prediction,<local_path_removed>/SEQ_481FC4DF6296_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1726_obody_SEQ_481FC4DF6296_local_exact_prediction.pdb,,local_exact_sequence_prediction
1726,R1727_obody_SEQ_FEC05D782AE6,obody,Nanobody anti-GlyT1 clone 5,local_exact_prediction,<local_path_removed>/SEQ_FEC05D782AE6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1727_obody_SEQ_FEC05D782AE6_local_exact_prediction.pdb,,local_exact_sequence_prediction
1727,R1728_obody_SEQ_194BA690B998,obody,Nanobody anti-TM287/288 clone 4,local_exact_prediction,<local_path_removed>/SEQ_194BA690B998_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1728_obody_SEQ_194BA690B998_local_exact_prediction.pdb,,local_exact_sequence_prediction
1728,R1729_obody_SEQ_BBB1EE4894B9,obody,Nanobody anti-TGP Anti-TGP clone 68,local_exact_prediction,<local_path_removed>/SEQ_BBB1EE4894B9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1729_obody_SEQ_BBB1EE4894B9_local_exact_prediction.pdb,,local_exact_sequence_prediction
1729,R1730_obody_SEQ_DD6BED4BCAFE,obody,Nanobody anti-TM287/288 clone 12,local_exact_prediction,<local_path_removed>/SEQ_DD6BED4BCAFE_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1730_obody_SEQ_DD6BED4BCAFE_local_exact_prediction.pdb,,local_exact_sequence_prediction
1730,R1731_obody_SEQ_EE0F3BC4D4A8,obody,Nanobody anti-TM287/288 clone 16,local_exact_prediction,<local_path_removed>/SEQ_EE0F3BC4D4A8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1731_obody_SEQ_EE0F3BC4D4A8_local_exact_prediction.pdb,,local_exact_sequence_prediction
1731,R1732_obody_SEQ_98EBE001DAB6,obody,Nanobody anti-TM287/288 clone 11,local_exact_prediction,<local_path_removed>/SEQ_98EBE001DAB6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1732_obody_SEQ_98EBE001DAB6_local_exact_prediction.pdb,,local_exact_sequence_prediction
1732,R1733_obody_SEQ_B94F4768D929,obody,Nanobody anti-TM287/288 clone 15,local_exact_prediction,<local_path_removed>/SEQ_B94F4768D929_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1733_obody_SEQ_B94F4768D929_local_exact_prediction.pdb,,local_exact_sequence_prediction
1733,R1734_obody_SEQ_A661DC43EE86,obody,Nanobody anti-TM287/288 clone 9,local_exact_prediction,<local_path_removed>/SEQ_A661DC43EE86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1734_obody_SEQ_A661DC43EE86_local_exact_prediction.pdb,,local_exact_sequence_prediction
1734,R1735_obody_SEQ_BB32CFA0D18C,obody,Nanobody anti-TM287/288 clone 27,local_exact_prediction,<local_path_removed>/SEQ_BB32CFA0D18C_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1735_obody_SEQ_BB32CFA0D18C_local_exact_prediction.pdb,,local_exact_sequence_prediction
1735,R1736_obody_SEQ_0FF043C80B9A,obody,Nanobody anti-TM287/288 clone 24,local_exact_prediction,<local_path_removed>/SEQ_0FF043C80B9A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1736_obody_SEQ_0FF043C80B9A_local_exact_prediction.pdb,,local_exact_sequence_prediction
1736,R1737_obody_SEQ_F24F5A37EAB3,obody,Nanobody anti-TM287/288 clone 8,local_exact_prediction,<local_path_removed>/SEQ_F24F5A37EAB3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1737_obody_SEQ_F24F5A37EAB3_local_exact_prediction.pdb,,local_exact_sequence_prediction
1737,R1738_obody_SEQ_813750FBCDBD,obody,Nanobody anti-TM287/288 clone 20,local_exact_prediction,<local_path_removed>/SEQ_813750FBCDBD_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1738_obody_SEQ_813750FBCDBD_local_exact_prediction.pdb,,local_exact_sequence_prediction
1738,R1739_obody_SEQ_753007E6D5FB,obody,Nanobody anti-TM287/288 clone 13,local_exact_prediction,<local_path_removed>/SEQ_753007E6D5FB_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1739_obody_SEQ_753007E6D5FB_local_exact_prediction.pdb,,local_exact_sequence_prediction
1739,R1740_obody_SEQ_0D1086CE3145,obody,Nanobody anti-GlyT1 clone 6,local_exact_prediction,<local_path_removed>/SEQ_0D1086CE3145_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1740_obody_SEQ_0D1086CE3145_local_exact_prediction.pdb,,local_exact_sequence_prediction
1740,R1741_obody_SEQ_C4D04B24515A,obody,Nanobody anti-TM287/288 clone 14,local_exact_prediction,<local_path_removed>/SEQ_C4D04B24515A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1741_obody_SEQ_C4D04B24515A_local_exact_prediction.pdb,,local_exact_sequence_prediction
1741,R1742_obody_SEQ_11E6475E2180,obody,Nanobody anti-GlyT1 clone 3,local_exact_prediction,<local_path_removed>/SEQ_11E6475E2180_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1742_obody_SEQ_11E6475E2180_local_exact_prediction.pdb,,local_exact_sequence_prediction
1742,R1743_obody_SEQ_E84DC0012050,obody,Nanobody anti-TM287/288 Sb_TM2,local_exact_prediction,<local_path_removed>/SEQ_E84DC0012050_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1743_obody_SEQ_E84DC0012050_local_exact_prediction.pdb,,local_exact_sequence_prediction
1743,R1744_obody_SEQ_C75B07FCF384,obody,Nanobody anti-TM287/288 clone 29,local_exact_prediction,<local_path_removed>/SEQ_C75B07FCF384_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1744_obody_SEQ_C75B07FCF384_local_exact_prediction.pdb,,local_exact_sequence_prediction
1744,R1745_obody_SEQ_8CD7346AB2C0,obody,Nanobody anti-GlyT1 clone 7,PDB_exact,<local_path_removed>/SEQ_8CD7346AB2C0_6ZBV_full.pdb,<local_path_removed>/R1745_obody_SEQ_8CD7346AB2C0_PDB_exact.pdb,,PDB_exact_experimental
1745,R1746_obody_SEQ_BAC67A621E81,obody,Nanobody anti-TM287/288 clone 18,local_exact_prediction,<local_path_removed>/SEQ_BAC67A621E81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1746_obody_SEQ_BAC67A621E81_local_exact_prediction.pdb,,local_exact_sequence_prediction
1746,R1747_obody_SEQ_0A8C2E128ED2,obody,Nanobody anti-GlyT1 clone 2,local_exact_prediction,<local_path_removed>/SEQ_0A8C2E128ED2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1747_obody_SEQ_0A8C2E128ED2_local_exact_prediction.pdb,,local_exact_sequence_prediction
1747,R1748_obody_SEQ_9AC66982DC77,obody,Nanobody anti-TM287/288 clone 28,local_exact_prediction,<local_path_removed>/SEQ_9AC66982DC77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1748_obody_SEQ_9AC66982DC77_local_exact_prediction.pdb,,local_exact_sequence_prediction
1748,R1749_obody_SEQ_6D0A61E737DE,obody,Nanobody anti-SARS-CoV-2 clone 45,PDB_exact,<local_path_removed>/SEQ_6D0A61E737DE_7KGJ_full.pdb,<local_path_removed>/R1749_obody_SEQ_6D0A61E737DE_PDB_exact.pdb,,PDB_exact_experimental
1749,R1750_obody_SEQ_C899CD991CD6,obody,Nanobody anti-TM287/288 clone 30,local_exact_prediction,<local_path_removed>/SEQ_C899CD991CD6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1750_obody_SEQ_C899CD991CD6_local_exact_prediction.pdb,,local_exact_sequence_prediction
1750,R1751_obody_SEQ_CF7639FF0F8D,obody,Nanobody anti-TM287/288 clone 26,local_exact_prediction,<local_path_removed>/SEQ_CF7639FF0F8D_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1751_obody_SEQ_CF7639FF0F8D_local_exact_prediction.pdb,,local_exact_sequence_prediction
1751,R1752_obody_SEQ_36B75D4D16DF,obody,Nanobody anti-TM287/288 clone 17,local_exact_prediction,<local_path_removed>/SEQ_36B75D4D16DF_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1752_obody_SEQ_36B75D4D16DF_local_exact_prediction.pdb,,local_exact_sequence_prediction
1752,R1753_obody_SEQ_954F398D7B9B,obody,Nanobody anti-GlyT1 clone 1,local_exact_prediction,<local_path_removed>/SEQ_954F398D7B9B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1753_obody_SEQ_954F398D7B9B_local_exact_prediction.pdb,,local_exact_sequence_prediction
1753,R1754_obody_SEQ_572BBB972EFA,obody,Nanobody anti-SARS-CoV-2 clone 6,PDB_exact,<local_path_removed>/SEQ_572BBB972EFA_7KKK_full.pdb,<local_path_removed>/R1754_obody_SEQ_572BBB972EFA_PDB_exact.pdb,,PDB_exact_experimental
1754,R1755_obody_SEQ_BC0BA87FEE45,obody,Nanobody anti-GFP LaG-5,local_exact_prediction,<local_path_removed>/SEQ_BC0BA87FEE45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1755_obody_SEQ_BC0BA87FEE45_local_exact_prediction.pdb,,local_exact_sequence_prediction
1755,R1756_obody_SEQ_6335AD7633EF,obody,Nanobody anti-SARS-CoV-2 matured clone 6,PDB_exact,<local_path_removed>/SEQ_6335AD7633EF_7KKJ_full.pdb,<local_path_removed>/R1756_obody_SEQ_6335AD7633EF_PDB_exact.pdb,,PDB_exact_experimental
1756,R1757_obody_SEQ_644F5D6FCF43,obody,Nanobody anti-SARS-CoV-2 clone Nb20,PDB_exact,<local_path_removed>/SEQ_644F5D6FCF43_7JVB_full.pdb,<local_path_removed>/R1757_obody_SEQ_644F5D6FCF43_PDB_exact.pdb,,PDB_exact_experimental
1757,R1758_obody_SEQ_1F7375A11C83,obody,Nanobody anti-TM287/288 clone 21,local_exact_prediction,<local_path_removed>/SEQ_1F7375A11C83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1758_obody_SEQ_1F7375A11C83_local_exact_prediction.pdb,,local_exact_sequence_prediction
1758,R1759_obody_SEQ_D62D7B56F4F8,obody,Nanobody anti-SARS-CoV-2 MR17,local_exact_prediction,<local_path_removed>/SEQ_D62D7B56F4F8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1759_obody_SEQ_D62D7B56F4F8_local_exact_prediction.pdb,,local_exact_sequence_prediction
1759,R1760_obody_SEQ_DD5E453570F5,obody,Nanobody anti-TM287/288 clone 7,local_exact_prediction,<local_path_removed>/SEQ_DD5E453570F5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1760_obody_SEQ_DD5E453570F5_local_exact_prediction.pdb,,local_exact_sequence_prediction
1760,R1761_obody_SEQ_89B53366423E,obody,Nanobody anti-GlyT1 clone 4,local_exact_prediction,<local_path_removed>/SEQ_89B53366423E_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1761_obody_SEQ_89B53366423E_local_exact_prediction.pdb,,local_exact_sequence_prediction
1761,R1762_obody_SEQ_14EE4810D0BC,obody,Nanobody anti-Cry1Ac P10,local_exact_prediction,<local_path_removed>/SEQ_14EE4810D0BC_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1762_obody_SEQ_14EE4810D0BC_local_exact_prediction.pdb,,local_exact_sequence_prediction
1762,R1763_obody_SEQ_2F19CF097061,obody,Nanobody anti-AaHII hu2NbAahII10-FERG,local_exact_prediction,<local_path_removed>/SEQ_2F19CF097061_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1763_obody_SEQ_2F19CF097061_local_exact_prediction.pdb,,local_exact_sequence_prediction
1763,R1764_obody_SEQ_A92B904BDC6B,obody,Nanobody anti-AaHII hu3NbAahII10-FERG,local_exact_prediction,<local_path_removed>/SEQ_A92B904BDC6B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1764_obody_SEQ_A92B904BDC6B_local_exact_prediction.pdb,,local_exact_sequence_prediction
1764,R1765_obody_SEQ_D34F54C2E1F6,obody,Nanobody anti-BC2T clone BC2-R106E,local_exact_prediction,<local_path_removed>/SEQ_D34F54C2E1F6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1765_obody_SEQ_D34F54C2E1F6_local_exact_prediction.pdb,,local_exact_sequence_prediction
1765,R1766_obody_SEQ_9CC5D9C3F524,obody,Nanobody anti-BC2T clone BC2,PDB_exact,<local_path_removed>/SEQ_9CC5D9C3F524_5IVN_full.pdb,<local_path_removed>/R1766_obody_SEQ_9CC5D9C3F524_PDB_exact.pdb,,PDB_exact_experimental
1766,R1767_obody_SEQ_FDF0EB56112D,obody,Nanobody anti-BC2T clone BC2-R106S,local_exact_prediction,<local_path_removed>/SEQ_FDF0EB56112D_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1767_obody_SEQ_FDF0EB56112D_local_exact_prediction.pdb,,local_exact_sequence_prediction
1767,R1768_obody_SEQ_73A68C73260F,obody,Nanobody anti-AaHII NbAahII10,local_exact_prediction,<local_path_removed>/SEQ_73A68C73260F_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1768_obody_SEQ_73A68C73260F_local_exact_prediction.pdb,,local_exact_sequence_prediction
1768,R1769_obody_SEQ_0FA091DDDA92,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-0-1-0,local_exact_prediction,<local_path_removed>/SEQ_0FA091DDDA92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1769_obody_SEQ_0FA091DDDA92_local_exact_prediction.pdb,,local_exact_sequence_prediction
1769,R1770_obody_SEQ_F68249F8D192,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-0-0-0,local_exact_prediction,<local_path_removed>/SEQ_F68249F8D192_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1770_obody_SEQ_F68249F8D192_local_exact_prediction.pdb,,local_exact_sequence_prediction
1770,R1771_obody_SEQ_69A6F5EC6F49,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-0-0-1,local_exact_prediction,<local_path_removed>/SEQ_69A6F5EC6F49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1771_obody_SEQ_69A6F5EC6F49_local_exact_prediction.pdb,,local_exact_sequence_prediction
1771,R1772_obody_SEQ_693D7AA2DF9B,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-0-1-1,local_exact_prediction,<local_path_removed>/SEQ_693D7AA2DF9B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1772_obody_SEQ_693D7AA2DF9B_local_exact_prediction.pdb,,local_exact_sequence_prediction
1772,R1773_obody_SEQ_AA17D2CC46F2,obody,Nanobody anti-TM287/288 clone 40,local_exact_prediction,<local_path_removed>/SEQ_AA17D2CC46F2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1773_obody_SEQ_AA17D2CC46F2_local_exact_prediction.pdb,,local_exact_sequence_prediction
1773,R1774_obody_SEQ_E431EECD9D23,obody,Nanobody anti-TM287/288 clone 39,local_exact_prediction,<local_path_removed>/SEQ_E431EECD9D23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1774_obody_SEQ_E431EECD9D23_local_exact_prediction.pdb,,local_exact_sequence_prediction
1774,R1775_obody_SEQ_A3EEE5B4C089,obody,Nanobody anti-TM287/288 clone 35,PDB_exact,<local_path_removed>/SEQ_A3EEE5B4C089_6QUZ_full.pdb,<local_path_removed>/R1775_obody_SEQ_A3EEE5B4C089_PDB_exact.pdb,,PDB_exact_experimental
1775,R1776_obody_SEQ_393357BB9636,obody,Nanobody anti-SARS-CoV-2 clone 68,PDB_exact,<local_path_removed>/SEQ_393357BB9636_7KLW_full.pdb,<local_path_removed>/R1776_obody_SEQ_393357BB9636_PDB_exact.pdb,,PDB_exact_experimental
1776,R1777_obody_SEQ_76E64CA1F8F6,obody,Nanobody anti-TM287/288 clone 37,local_exact_prediction,<local_path_removed>/SEQ_76E64CA1F8F6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1777_obody_SEQ_76E64CA1F8F6_local_exact_prediction.pdb,,local_exact_sequence_prediction
1777,R1778_obody_SEQ_B5B7277046AE,obody,Nanobody anti-TM287/288 clone 38,local_exact_prediction,<local_path_removed>/SEQ_B5B7277046AE_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1778_obody_SEQ_B5B7277046AE_local_exact_prediction.pdb,,local_exact_sequence_prediction
1778,R1779_obody_SEQ_C3236758CF68,obody,Nanobody anti-TM287/288 clone 36,local_exact_prediction,<local_path_removed>/SEQ_C3236758CF68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1779_obody_SEQ_C3236758CF68_local_exact_prediction.pdb,,local_exact_sequence_prediction
1779,R1780_obody_SEQ_2DE0078C8F31,obody,Nanobody anti-TM287/288 clone 32,local_exact_prediction,<local_path_removed>/SEQ_2DE0078C8F31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1780_obody_SEQ_2DE0078C8F31_local_exact_prediction.pdb,,local_exact_sequence_prediction
1780,R1781_obody_SEQ_25614663F7B7,obody,Nanobody anti-TM287/288 clone 33,local_exact_prediction,<local_path_removed>/SEQ_25614663F7B7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1781_obody_SEQ_25614663F7B7_local_exact_prediction.pdb,,local_exact_sequence_prediction
1781,R1782_obody_SEQ_135DA4810B8B,obody,Nanobody anti-TM287/288 clone 34,local_exact_prediction,<local_path_removed>/SEQ_135DA4810B8B_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1782_obody_SEQ_135DA4810B8B_local_exact_prediction.pdb,,local_exact_sequence_prediction
1782,R1783_obody_SEQ_B4C1F235B86F,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-1-1-0,local_exact_prediction,<local_path_removed>/SEQ_B4C1F235B86F_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1783_obody_SEQ_B4C1F235B86F_local_exact_prediction.pdb,,local_exact_sequence_prediction
1783,R1784_obody_SEQ_B4C0C610F906,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-1-1-1,local_exact_prediction,<local_path_removed>/SEQ_B4C0C610F906_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1784_obody_SEQ_B4C0C610F906_local_exact_prediction.pdb,,local_exact_sequence_prediction
1784,R1785_obody_SEQ_8062D9F728A5,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-1-0-0,PDB_exact,<local_path_removed>/SEQ_8062D9F728A5_3DWT_full.pdb,<local_path_removed>/R1785_obody_SEQ_8062D9F728A5_PDB_exact.pdb,,PDB_exact_experimental
1785,R1786_obody_SEQ_9C227000D3B1,obody,Nanobody anti-BCII_beta_lactamase cAbBCII10-1-0-1,local_exact_prediction,<local_path_removed>/SEQ_9C227000D3B1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1786_obody_SEQ_9C227000D3B1_local_exact_prediction.pdb,,local_exact_sequence_prediction
1786,R1787_obody_SEQ_21124D6A7F40,obody,Nanobody anti-sbMATE clone 80,local_exact_prediction,<local_path_removed>/SEQ_21124D6A7F40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,<local_path_removed>/R1787_obody_SEQ_21124D6A7F40_local_exact_prediction.pdb,,local_exact_sequence_prediction
1787,R1788_obody_SEQ_4BE1E980AB96,obody,Nanobody anti-BasC clone 74,PDB_exact,<local_path_removed>/SEQ_4BE1E980AB96_6F2G_full.pdb,<local_path_removed>/R1788_obody_SEQ_4BE1E980AB96_PDB_exact.pdb,,PDB_exact_experimental
